"","PFE.Open","PFE.High","PFE.Low","PFE.Close","PFE.Volume","PFE.Adjusted"
"2018-04-16",34.629982,34.848198,34.525616,34.658443,15932369,28.895559
"2018-04-17",34.867172,34.895638,34.411766,34.468693,17675580,28.737358
"2018-04-18",34.516129,34.71537,34.421253,34.620495,14652497,28.863922
"2018-04-19",34.525616,34.810246,34.411766,34.658443,16636652,28.895559
"2018-04-20",34.629982,34.905125,34.601517,34.753323,22371993,28.974659
"2018-04-23",34.791271,35,34.724857,34.914612,25381058,29.109127
"2018-04-24",35.018974,35.360531,34.886147,35.161289,27106350,29.314789
"2018-04-25",35.028461,35.142315,34.639469,34.800758,27730213,29.014204
"2018-04-26",34.914612,35.199242,34.867172,34.962048,20405651,29.148672
"2018-04-27",34.895638,35.208729,34.819733,35.104362,14425149,29.267326
"2018-04-30",35.227703,35.275143,34.535103,34.734344,28295789,28.958841
"2018-05-01",33.757114,34.203037,32.865276,33.586338,51278154,28.001719
"2018-05-02",33.368122,33.557877,32.960152,33.102467,29550260,27.598299
"2018-05-03",33.036053,33.092979,32.656548,32.979126,23517902,27.495468
"2018-05-04",32.789375,33.197342,32.609108,33.055027,19795912,27.558746
"2018-05-07",33.007591,33.33017,32.93169,33.140415,21580018,27.629942
"2018-05-08",33.121441,33.292221,32.93169,33.187855,28269650,27.669491
"2018-05-09",33.225807,33.595825,33.083492,33.368122,20430209,27.81979
"2018-05-10",33.206833,33.50095,33.102467,33.244781,30906653,27.987516
"2018-05-11",33.33017,33.73814,33.273247,33.681213,21619964,28.354929
"2018-05-14",33.690701,34.079697,33.671726,34.02277,21485052,28.642481
"2018-05-15",33.690701,33.946869,33.662239,33.861481,19345643,28.506697
"2018-05-16",33.899429,34.041744,33.747627,33.851994,21870711,28.498711
"2018-05-17",33.804554,33.946869,33.624287,33.880455,13021432,28.522671
"2018-05-18",33.78558,33.918407,33.614799,33.814041,15734639,28.466757
"2018-05-21",33.880455,34.032257,33.700191,33.965843,17802903,28.594549
"2018-05-22",33.965843,34.240986,33.861481,33.889942,14477322,28.530659
"2018-05-23",33.851994,34.184059,33.804554,34.127136,20358642,28.730339
"2018-05-24",34.117645,34.240986,33.937382,34.051231,17523066,28.666433
"2018-05-25",33.984821,34.079697,33.719166,33.851994,15005376,28.498711
"2018-05-29",33.557877,33.899429,33.510437,33.870968,28179639,28.514685
"2018-05-30",34.108158,34.392788,34.060722,34.203037,29093773,28.794239
"2018-05-31",34.108158,34.345352,34.051231,34.089184,30926468,28.698383
"2018-06-01",34.402279,34.421253,34.25996,34.392788,22345011,28.953983
"2018-06-04",34.544594,34.686909,34.373814,34.582542,19015319,29.113728
"2018-06-05",34.639469,34.76281,34.478176,34.573055,21476093,29.10574
"2018-06-06",34.535103,34.696396,34.335861,34.516129,19368093,29.057819
"2018-06-07",34.620495,34.71537,34.506641,34.620495,17083337,29.145683
"2018-06-08",34.658443,34.829224,34.582542,34.791271,16453783,29.289446
"2018-06-11",34.914612,34.914612,34.421253,34.440228,19505640,28.993914
"2018-06-12",34.525616,34.535103,34.297913,34.440228,16371887,28.993914
"2018-06-13",34.506641,34.639469,34.345352,34.364326,16029232,28.930016
"2018-06-14",34.364326,34.525616,34.203037,34.3074,19959387,28.882095
"2018-06-15",34.335861,34.525616,34.184059,34.497154,49156979,29.041847
"2018-06-18",34.278938,34.364326,33.899429,34.3074,24143451,28.882095
"2018-06-19",34.051231,34.497154,34.032257,34.364326,18484630,28.930016
"2018-06-20",34.43074,34.705883,34.354839,34.59203,21354251,29.121712
"2018-06-21",34.411766,34.497154,34.297913,34.440228,16893090,28.993914
"2018-06-22",34.620495,34.76281,34.535103,34.639469,27018447,29.161655
"2018-06-25",34.459202,34.59203,34.288425,34.516129,20424517,29.057819
"2018-06-26",34.535103,34.71537,34.440228,34.516129,25435023,29.057819
"2018-06-27",34.440228,34.677418,34.326378,34.354839,29396165,28.922031
"2018-06-28",34.25996,34.620495,34.25996,34.497154,16506167,29.041847
"2018-06-29",34.582542,34.705883,34.421253,34.421253,20974705,28.977943
"2018-07-02",34.155598,34.506641,34.155598,34.468693,14556372,29.017883
"2018-07-03",34.525616,34.705883,34.383301,34.487667,9608159,29.033855
"2018-07-05",34.667931,35.018974,34.639469,34.981026,20391106,29.449198
"2018-07-06",35.104362,35.332069,34.990513,35.208729,18955452,29.64089
"2018-07-09",35.360531,35.550285,35.113853,35.256168,22329412,29.680838
"2018-07-10",35.388992,35.578747,35.294117,35.512333,20253875,29.896482
"2018-07-11",35.341557,35.493359,35.256168,35.303604,17795314,29.720757
"2018-07-12",35.493359,35.635674,35.303604,35.597721,16974881,29.968363
"2018-07-13",35.578747,35.664139,35.313091,35.607212,15227243,29.976353
"2018-07-16",35.559772,35.626186,35.379505,35.464897,17888699,29.856546
"2018-07-17",35.540798,35.834915,35.531307,35.721062,15740014,30.072206
"2018-07-18",35.664139,35.796963,35.559772,35.730549,20803430,30.080191
"2018-07-19",35.531307,35.673622,35.398483,35.445919,16596811,29.84057
"2018-07-20",35.294117,35.417458,35.218216,35.417458,15532798,29.816616
"2018-07-23",35.426945,35.588234,35.23719,35.303604,20853074,29.720757
"2018-07-24",35.455406,35.815941,35.360531,35.768501,17804800,30.112131
"2018-07-25",35.74004,36.119545,35.635674,36.043644,17171030,30.343771
"2018-07-26",36.091084,36.404175,36.091084,36.204933,24840567,30.479551
"2018-07-27",36.148006,36.508537,36.119545,36.442123,22111971,30.679237
"2018-07-30",36.394688,36.698292,36.223907,36.612904,21981486,30.823015
"2018-07-31",36.252373,37.941177,36.185959,37.884251,50837371,31.893307
"2018-08-01",37.599621,38.254269,37.514233,38.206833,32734605,32.164883
"2018-08-02",37.590134,38.159393,37.504745,37.618595,31879284,31.939323
"2018-08-03",37.590134,38.576851,37.466793,38.462997,27368375,32.656254
"2018-08-06",38.292221,39.108158,38.263756,38.937382,27479572,33.059021
"2018-08-07",38.757114,39.136623,38.700191,38.747627,18928575,32.897907
"2018-08-08",38.624287,39.506641,38.50095,39.288425,25837440,33.357059
"2018-08-09",39.184059,39.250473,38.719166,38.899429,20121282,33.026794
"2018-08-10",38.719166,39.193546,38.614799,38.833015,18194148,32.970413
"2018-08-13",38.851994,39.098671,38.719166,38.719166,19860627,32.873745
"2018-08-14",38.747627,38.937382,38.462997,38.624287,17336824,32.793194
"2018-08-15",38.709679,39.127136,38.567364,39.051231,22428488,33.155685
"2018-08-16",39.117645,39.345352,38.965843,39.297913,16457472,33.36512
"2018-08-17",39.354839,40.028461,39.345352,39.933586,25910693,33.904831
"2018-08-20",40.037952,40.578747,39.933586,40.161289,22521029,34.098148
"2018-08-21",40.161289,40.265656,39.838711,40,18633244,33.961212
"2018-08-22",39.990513,40.170776,39.667931,39.914612,15001687,33.888721
"2018-08-23",39.95256,40.151802,39.810246,40.037952,21032148,33.993435
"2018-08-24",40.256168,40.313091,39.848198,40.227703,21661703,34.154549
"2018-08-27",40.341557,40.436432,39.193546,39.449715,24485896,33.494003
"2018-08-28",39.478176,39.639469,39.203037,39.373814,19871694,33.429562
"2018-08-29",39.373814,39.487667,39.060722,39.373814,15785020,33.429562
"2018-08-30",39.117645,39.76281,39.089184,39.373814,16015425,33.429562
"2018-08-31",39.174572,39.449715,38.984821,39.392788,20983559,33.445675
"2018-09-04",39.354839,39.421253,39.108158,39.250473,15274779,33.324837
"2018-09-05",39.174572,39.772297,39.146111,39.705883,21819908,33.711502
"2018-09-06",39.705883,39.76281,39.326378,39.639469,18356780,33.655113
"2018-09-07",39.459202,40.180267,39.335861,40.037952,21221658,33.993435
"2018-09-10",40.208729,40.531307,39.895638,39.905125,21482206,33.880661
"2018-09-11",39.848198,40.256168,39.800758,40.142315,19658786,34.082043
"2018-09-12",40.132828,40.597721,40.113853,40.23719,17508205,34.162594
"2018-09-13",40.322582,40.721062,40.256168,40.654648,18666129,34.517029
"2018-09-14",40.559772,40.796963,40.322582,40.759014,16800655,34.605637
"2018-09-17",40.815941,40.967743,40.550285,40.806454,16904263,34.645916
"2018-09-18",40.796963,41.442123,40.635674,41.280834,20464991,35.048679
"2018-09-19",41.195446,41.442123,40.787476,41.043644,23783088,34.847294
"2018-09-20",41.148006,41.631878,41.129032,41.508537,18419809,35.242012
"2018-09-21",41.537003,41.935486,41.375713,41.802658,37092579,35.491722
"2018-09-24",41.688805,42.182163,41.584438,41.679317,18089591,35.387001
"2018-09-25",41.869068,42.020874,41.518028,41.54649,15318520,35.274231
"2018-09-26",41.593929,42.039848,41.404175,41.442123,18384817,35.185608
"2018-09-27",41.54649,41.916508,41.442123,41.650852,14887434,35.362839
"2018-09-28",41.679317,41.878559,41.489563,41.812145,15454591,35.499786
"2018-10-01",41.774193,42.23909,41.660343,42.0019,16872537,35.660896
"2018-10-02",41.944973,42.115749,41.869068,41.95446,18167693,35.620605
"2018-10-03",42.011387,42.542694,42.011387,42.514233,23957631,36.095879
"2018-10-04",42.248577,42.495255,42.020874,42.409866,18960406,36.007259
"2018-10-05",42.419353,42.694496,42.314991,42.609108,18112568,36.176418
"2018-10-08",42.457306,42.9981,42.409866,42.960152,24679621,36.474464
"2018-10-09",42.685009,43.462997,42.495255,43.140415,21486844,36.627514
"2018-10-10",43.121441,43.387096,42.201138,42.229603,33746234,35.854214
"2018-10-11",42.087288,42.210625,40.227703,40.616699,44299198,34.484814
"2018-10-12",40.578747,41.707779,40.455406,41.537003,30417070,35.266171
"2018-10-15",41.413662,41.470589,40.777988,40.910816,24002742,34.734524
"2018-10-16",41.129032,41.726753,40.834915,41.679317,22353654,35.387001
"2018-10-17",41.527515,42.504745,41.508537,42.28653,23154167,35.90255
"2018-10-18",42.06831,42.220116,41.470589,41.745731,22498368,35.44339
"2018-10-19",41.793167,42.533207,41.726753,42.220116,19564875,35.846165
"2018-10-22",42.163189,42.229603,41.764706,42.096775,18026878,35.741436
"2018-10-23",41.641365,42.049335,41.451614,41.840607,23073114,35.523945
"2018-10-24",41.565464,42.020874,40.189754,40.303604,36927206,34.218983
"2018-10-25",40.218216,41.688805,39.525616,41.185959,38600642,34.968132
"2018-10-26",40.844402,41.062618,40.018974,40.417458,30295333,34.315651
"2018-10-29",40.749527,41.442123,40.379505,41.015179,31847559,34.823132
"2018-10-30",39.800758,40.882355,39.639469,40.6926,35424202,34.549255
"2018-10-31",40.806454,41.423149,40.521824,40.853889,28193235,34.686192
"2018-11-01",40.986717,41.584438,40.882355,41.432636,24278152,35.177559
"2018-11-02",41.518028,41.593929,40.303604,40.730549,24223028,34.581478
"2018-11-05",40.635674,41.385201,40.635674,41.290321,21628396,35.05674
"2018-11-06",41.347248,41.356735,40.502846,40.806454,22194183,34.645916
"2018-11-07",41.157494,42.277039,41.072105,42.125237,36794929,35.765602
"2018-11-08",41.612904,41.935486,41.242886,41.603416,25696520,35.595139
"2018-11-09",41.480076,42.324478,41.480076,42.011387,26042654,35.944191
"2018-11-12",42.011387,42.267551,41.650852,41.850094,21853847,35.80619
"2018-11-13",42.058823,42.182163,41.129032,41.290321,20159015,35.327267
"2018-11-14",41.518028,41.603416,40.521824,40.711575,28398871,34.832092
"2018-11-15",40.512333,41.166985,40.180267,40.996204,25936305,35.075611
"2018-11-16",40.891842,41.537003,40.711575,41.280834,24604576,35.319145
"2018-11-19",41.385201,42.0019,41.280834,41.916508,23671575,35.863014
"2018-11-20",41.755219,42.115749,41.176472,41.299809,22968557,35.335381
"2018-11-21",41.271347,41.271347,40.578747,40.891842,19665848,34.986324
"2018-11-23",40.749527,41.318787,40.607212,40.92979,8844009,35.018799
"2018-11-26",41.100571,41.26186,40.683113,41.119545,20147948,35.181141
"2018-11-27",40.986717,41.888046,40.768501,41.812145,19765873,35.773727
"2018-11-28",42.020874,42.618595,41.840607,42.599621,19892669,36.447468
"2018-11-29",42.466793,43.481972,42.409866,43.178368,26065315,36.942635
"2018-11-30",43.026566,43.889942,42.960152,43.861481,45054495,37.5271
"2018-12-03",43.994308,44.003796,43.415562,43.633778,26771178,37.332279
"2018-12-04",43.861481,44.089184,42.798862,42.827324,28703898,36.642292
"2018-12-06",42.296017,42.685009,41.385201,42.675522,32188528,36.512413
"2018-12-07",42.52372,42.637569,41.442123,41.66983,27963885,35.651962
"2018-12-10",41.878559,42.277039,40.863377,42.125237,26187895,36.041592
"2018-12-11",41.821632,42.229603,41.337761,41.755219,23904931,35.725014
"2018-12-12",42.077801,42.552181,41.888046,41.897533,20180938,35.846779
"2018-12-13",42.182163,42.599621,41.944973,42.28653,23613921,36.1796
"2018-12-14",41.821632,41.859585,41.204933,41.555977,33024982,35.554554
"2018-12-17",41.271347,41.71727,40.777988,40.901329,38651866,34.994442
"2018-12-18",41.242886,41.271347,39.886147,40.227703,31125779,34.418106
"2018-12-19",40.635674,40.787476,39.43074,39.819733,36937957,34.069046
"2018-12-20",39.573055,40.23719,39.402279,39.800758,34494680,34.052818
"2018-12-21",39.506641,40.673622,39.326378,39.781784,61928192,34.036583
"2018-12-24",39.667931,39.810246,38.444023,38.472485,19778205,32.91637
"2018-12-26",38.576851,40.037952,38.349148,40.028461,25437131,34.247639
"2018-12-27",39.667931,40.654648,39.146111,40.654648,28894672,34.78339
"2018-12-28",40.815941,41.309299,40.616699,40.759014,25480977,34.872681
"2018-12-31",40.996204,41.489563,40.891842,41.413662,20534028,35.432789
"2019-01-02",40.910816,41.271347,40.455406,41.034157,26430315,35.108089
"2019-01-03",41.02467,41.119545,39.800758,39.886147,28503533,34.125877
"2019-01-04",40.265656,41.129032,40.094875,40.796963,27145348,34.905148
"2019-01-07",40.863377,41.385201,40.664139,41.015179,20995469,35.091854
"2019-01-08",41.328274,41.461102,40.939278,41.204933,19677231,35.254196
"2019-01-09",41.233398,41.432636,40.986717,41.119545,20107580,35.181141
"2019-01-10",41.005692,41.015179,39.876659,40.142315,39731162,34.345043
"2019-01-11",40.161289,40.683113,39.990513,40.683113,21064506,34.807743
"2019-01-14",40.370018,40.445919,40.009487,40.199242,17605173,34.393745
"2019-01-15",40.417458,41.02467,40.256168,40.540798,25865371,34.685986
"2019-01-16",40.40797,40.597721,39.876659,39.95256,30169380,34.182697
"2019-01-17",39.800758,40.474384,39.686909,40.294117,24177284,34.474918
"2019-01-18",40.664139,40.683113,40.094875,40.351044,38618455,34.523628
"2019-01-22",40.23719,40.502846,39.781784,40.104362,29444122,34.312576
"2019-01-23",39.838711,40.037952,39.421253,40,24462813,34.223282
"2019-01-24",39.639469,39.648956,38.538898,38.851994,34394023,33.24107
"2019-01-25",38.994308,39.136623,38.434536,38.557877,35862455,32.989433
"2019-01-28",38.425049,38.45351,37.457306,37.504745,39329694,32.08839
"2019-01-29",37.47628,38.757114,37.447819,38.681213,51376808,33.094955
"2019-01-30",38.681213,39.611008,38.643265,39.449715,36067880,33.752464
"2019-01-31",39.25996,40.436432,39.231499,40.275143,40927452,34.75964
"2019-02-01",40.673622,40.910816,40.370018,40.683113,27239681,35.11174
"2019-02-04",40.645161,40.645161,39.810246,40.265656,19426485,34.751446
"2019-02-05",40.256168,40.540798,39.905125,39.95256,21127641,34.481236
"2019-02-06",39.772297,40.199242,39.648956,40.161289,16450410,34.661373
"2019-02-07",39.95256,39.990513,39.098671,39.563568,24248008,34.145519
"2019-02-08",39.402279,40.075901,39.364326,40.066414,27500125,34.579491
"2019-02-11",40.113853,40.142315,39.383301,39.544594,27102134,34.129135
"2019-02-12",39.573055,39.857685,39.269451,39.724857,30540177,34.284714
"2019-02-13",39.772297,39.905125,39.269451,39.563568,24757195,34.145519
"2019-02-14",39.563568,39.962048,39.487667,39.819733,19864949,34.366592
"2019-02-15",40.208729,40.332069,39.924099,40.227703,19168993,34.7187
"2019-02-19",40.075901,40.664139,40.028461,40.417458,24432985,34.882462
"2019-02-20",40.351044,40.379505,39.781784,40.037952,27354884,34.554928
"2019-02-21",39.867172,40.151802,39.71537,39.981026,19611883,34.505802
"2019-02-22",40.132828,40.920303,40.056927,40.759014,24779329,35.177246
"2019-02-25",40.834915,41.148006,40.74004,40.872864,25274815,35.275505
"2019-02-26",40.759014,41.015179,40.607212,40.815941,16548959,35.226376
"2019-02-27",40.777988,41.005692,40.616699,40.730549,16475074,35.152679
"2019-02-28",40.749527,41.537003,40.673622,41.129032,39002427,35.496593
"2019-03-01",41.375713,41.54649,41.072105,41.138519,26667781,35.504787
"2019-03-04",41.21442,41.356735,40.683113,40.863377,22805820,35.267319
"2019-03-05",40.882355,41.034157,40.654648,40.6926,26529812,35.119926
"2019-03-06",40.626186,40.673622,39.487667,39.71537,22410359,34.276527
"2019-03-07",39.71537,39.743832,39.136623,39.269451,29046132,33.891674
"2019-03-08",39.212524,39.316887,38.273247,38.795067,31306119,33.482258
"2019-03-11",38.994308,39.392788,38.709679,39.373814,29161545,33.981743
"2019-03-12",39.563568,39.772297,39.250473,39.59203,24170539,34.170074
"2019-03-13",39.724857,39.971539,39.421253,39.857685,23715316,34.399349
"2019-03-14",39.848198,39.924099,39.02277,39.079697,32119596,33.727905
"2019-03-15",39.117645,39.734344,38.766602,39.639469,74768652,34.211021
"2019-03-18",39.629982,39.914612,39.516129,39.667931,18994345,34.23558
"2019-03-19",39.819733,40.256168,39.611008,40.132828,26403227,34.636814
"2019-03-20",40.037952,40.227703,39.639469,40.009487,23499035,34.530369
"2019-03-21",39.781784,40.455406,39.724857,40.180267,24262553,34.677761
"2019-03-22",40.037952,40.436432,39.686909,39.705883,19620105,34.268341
"2019-03-25",39.667931,39.990513,39.535103,39.743832,19823316,34.301086
"2019-03-26",40.037952,40.512333,39.971539,40.246677,20849279,34.735069
"2019-03-27",40.170776,40.455406,39.772297,39.867172,19455048,34.407543
"2019-03-28",40.018974,40.199242,39.905125,40.123341,16915541,34.628624
"2019-03-29",40.227703,40.398483,40.028461,40.294117,21681834,34.776009
"2019-04-01",40.398483,40.74004,40.370018,40.645161,20345046,35.078991
"2019-04-02",40.749527,40.967743,40.550285,40.711575,18625129,35.136303
"2019-04-03",40.787476,40.863377,40.370018,40.645161,16200402,35.078991
"2019-04-04",40.597721,40.721062,40.322582,40.550285,12990972,34.997105
"2019-04-05",40.777988,41.062618,40.6926,40.787476,15559043,35.201809
"2019-04-08",40.863377,41.062618,40.711575,40.92979,15410323,35.324638
"2019-04-09",40.777988,40.796963,40.398483,40.645161,18825072,35.078991
"2019-04-10",40.721062,40.721062,40.464897,40.540798,13202615,34.988918
"2019-04-11",40.597721,40.635674,39.838711,40.104362,20214877,34.612251
"2019-04-12",40.170776,40.170776,39.449715,39.573055,21338546,34.153706
"2019-04-15",39.71537,39.962048,39.345352,39.933586,18362788,34.464859
"2019-04-16",40.056927,40.132828,38.73814,38.823528,27506976,33.506824
"2019-04-17",38.804554,38.899429,37.371918,37.836811,42412117,32.65522
"2019-04-18",37.884251,37.884251,36.451614,37.362431,50579774,32.245811
"2019-04-22",37.030361,37.47628,36.821632,36.982922,31018904,31.91828
"2019-04-23",37.087288,37.609108,36.888046,37.400379,26672102,32.278557
"2019-04-24",37.47628,37.609108,37.153702,37.35294,21196994,32.237621
"2019-04-25",37.23909,37.789375,37.163189,37.580647,18130065,32.434135
"2019-04-26",37.637569,37.941177,37.428844,37.922199,20053193,32.728916
"2019-04-29",37.922199,37.969639,37.561668,37.561668,23229001,32.417763
"2019-04-30",38.33017,39.07021,37.76091,38.529411,34360400,33.252975
"2019-05-01",38.510437,38.823528,38.111954,38.681213,20703406,33.383995
"2019-05-02",38.719166,38.918407,38.50095,38.908916,20471210,33.580513
"2019-05-03",39.108158,39.373814,38.927895,39.269451,18664759,33.891674
"2019-05-06",38.814041,39.629982,38.747627,39.516129,25973406,34.104568
"2019-05-07",39.269451,39.573055,38.425049,38.73814,27603838,33.433125
"2019-05-08",38.709679,38.927895,38.368122,38.851994,23811968,33.531384
"2019-05-09",38.235294,38.747627,38.16888,38.557877,19732461,33.572693
"2019-05-10",38.548386,38.728653,37.827324,38.633778,17391527,33.638775
"2019-05-13",38.16888,38.567364,38.092979,38.491463,28010788,33.514862
"2019-05-14",38.510437,38.776093,38.481972,38.576851,26772759,33.589207
"2019-05-15",38.766602,39.174572,38.614799,39.041744,33520678,33.994003
"2019-05-16",39.041744,39.829224,39.041744,39.506641,25508486,34.398773
"2019-05-17",39.184059,39.667931,39.136623,39.345352,29187684,34.258354
"2019-05-20",39.278938,39.573055,39.165085,39.459202,24251591,34.357479
"2019-05-21",39.573055,39.667931,39.364326,39.535103,28785056,34.423569
"2019-05-22",39.554081,40.04744,39.421253,39.838711,25274604,34.687927
"2019-05-23",39.696396,39.829224,39.516129,39.772297,25495944,34.630096
"2019-05-24",39.905125,40.142315,39.724857,39.800758,15383341,34.654881
"2019-05-28",39.990513,40.303604,39.743832,39.753323,49440610,34.613575
"2019-05-29",39.563568,39.696396,39.165085,39.582542,26895761,34.464878
"2019-05-30",39.544594,39.800758,39.449715,39.753323,17344308,34.613575
"2019-05-31",39.554081,39.829224,39.326378,39.392788,22639288,34.299652
"2019-06-03",39.497154,40.028461,39.440228,39.772297,22643082,34.630096
"2019-06-04",40.303604,40.559772,39.886147,40.066414,18453537,34.886185
"2019-06-05",40.417458,40.645161,40.23719,40.303604,21418861,35.092712
"2019-06-06",40.607212,40.882355,40.303604,40.521824,24494222,35.282711
"2019-06-07",40.777988,41.034157,40.664139,40.721062,20023470,35.456192
"2019-06-10",41.02467,41.02467,40.483871,40.863377,15275727,35.580112
"2019-06-11",40.986717,41.081593,40.370018,40.483871,18813162,35.249676
"2019-06-12",40.294117,40.958256,40.28463,40.872864,16296843,35.588371
"2019-06-13",40.863377,40.92979,40.199242,40.322582,14464042,35.109238
"2019-06-14",40.341557,40.673622,40.303604,40.56926,13197872,35.324017
"2019-06-17",40.512333,40.702087,40.180267,40.683113,14094931,35.423153
"2019-06-18",40.626186,41.110058,40.626186,40.863377,22833434,35.580112
"2019-06-19",40.958256,41.356735,40.882355,41.271347,21753611,35.935333
"2019-06-20",41.584438,41.850094,41.280834,41.366222,23500300,36.017941
"2019-06-21",41.318787,41.745731,41.091084,41.432636,38141203,36.07576
"2019-06-24",41.451614,41.650852,41.242886,41.518028,24624075,36.15012
"2019-06-25",41.603416,42.020874,41.518028,41.518028,28429015,36.15012
"2019-06-26",41.442123,41.555977,40.322582,40.787476,41009348,35.514019
"2019-06-27",40.815941,41.328274,40.806454,41.204933,21994977,35.877502
"2019-06-28",41.223907,41.480076,40.777988,41.100571,39726209,35.786636
"2019-07-01",41.280834,41.631878,41.119545,41.527515,21341392,36.158382
"2019-07-02",41.442123,41.95446,41.423149,41.95446,16541898,36.530117
"2019-07-03",42.096775,42.277039,41.726753,42.125237,10297580,36.678818
"2019-07-05",42.039848,42.077801,41.537003,41.66983,18295227,36.282295
"2019-07-08",41.555977,41.622391,40.777988,41.081593,23955312,35.770111
"2019-07-09",41.195446,41.555977,41.081593,41.148006,14223308,35.827938
"2019-07-10",41.413662,41.850094,41.21442,41.802658,15298599,36.397945
"2019-07-11",41.100571,41.328274,40.208729,40.777988,38383518,35.505756
"2019-07-12",40.711575,40.787476,39.857685,40.227703,33580967,35.026627
"2019-07-15",40.104362,40.578747,40.075901,40.559772,20363912,35.315754
"2019-07-16",40.597721,40.768501,40.303604,40.654648,19553386,35.398369
"2019-07-17",40.882355,40.97723,40.540798,40.550285,16341532,35.307499
"2019-07-18",40.664139,40.853889,40.370018,40.853889,13728877,35.571854
"2019-07-19",40.97723,40.996204,40.578747,40.578747,23552579,35.332279
"2019-07-22",40.635674,40.815941,40.370018,40.626186,12552086,35.373592
"2019-07-23",40.654648,41.015179,40.559772,40.882355,19586904,35.596634
"2019-07-24",40.796963,40.796963,40.199242,40.6926,18117838,35.431416
"2019-07-25",40.635674,40.796963,40.351044,40.483871,17514634,35.249676
"2019-07-26",40.474384,40.958256,40.256168,40.882355,21062187,35.596634
"2019-07-29",40.009487,40.796963,39.222012,39.326378,64559186,34.241825
"2019-07-30",37.789375,38.178368,36.622391,36.802658,95739668,32.044407
"2019-07-31",36.622391,37.637569,36.537003,36.850094,56309423,32.085709
"2019-08-01",36.347248,36.641365,35.749527,36.290321,51624920,31.89393
"2019-08-02",36.290321,36.565464,35.815941,36.053131,29153640,31.685476
"2019-08-05",35.825428,35.891842,34.544594,35.066414,46030183,30.818295
"2019-08-06",35.28463,35.398483,34.601517,35.056927,31985843,30.809954
"2019-08-07",34.772297,34.895638,34.02277,34.705883,32017253,30.501429
"2019-08-08",34.819733,35.056927,34.724857,34.981026,23356429,30.743248
"2019-08-09",34.886147,34.943073,34.25996,34.487667,25391703,30.309658
"2019-08-12",34.449715,34.459202,32.9981,33.576851,44212665,29.509178
"2019-08-13",33.614799,33.97533,33.349148,33.396584,45549453,29.350748
"2019-08-14",33.140415,33.187855,32.447819,32.485767,38633421,28.550276
"2019-08-15",32.542694,32.80835,32.229603,32.71347,30713665,28.750395
"2019-08-16",32.941177,33.21632,32.722961,32.874763,30012334,28.892147
"2019-08-19",33.092979,33.510437,33.04554,33.377609,21997296,29.334076
"2019-08-20",33.301708,33.358635,32.798862,32.836811,19932510,28.858793
"2019-08-21",33.149906,33.320683,33.036053,33.083492,19208728,29.07559
"2019-08-22",33.16888,33.425049,33.017078,33.28273,16933142,29.250689
"2019-08-23",33.406071,33.538898,32.419353,32.580647,27765311,28.633663
"2019-08-26",32.846298,33.074005,32.71347,33.055027,17468680,29.050573
"2019-08-27",33.21632,33.292221,32.552181,32.580647,24715351,28.633663
"2019-08-28",32.599621,33.349148,32.52372,33.28273,26047924,29.250689
"2019-08-29",33.956356,33.956356,33.425049,33.519924,19610302,29.459145
"2019-08-30",33.795067,33.889942,33.472485,33.728653,18873346,29.642591
"2019-09-03",33.78558,34.421253,33.690701,34.269451,26624989,30.117876
"2019-09-04",34.440228,34.535103,33.870968,33.994308,20649441,29.876064
"2019-09-05",34.25996,34.611008,34.051231,34.478176,22096794,30.30131
"2019-09-06",34.497154,34.696396,34.25996,34.629982,20873416,30.434725
"2019-09-09",34.71537,34.95256,34.278938,34.943073,24675616,30.709894
"2019-09-10",34.71537,35.464897,34.174572,35.464897,32250397,31.168497
"2019-09-11",35.806454,35.825428,35.009487,35.493359,16963181,31.193516
"2019-09-12",35.645161,35.6926,35.161289,35.370018,16692303,31.085117
"2019-09-13",35.474384,35.673622,34.734344,35.018974,24099605,30.776596
"2019-09-16",34.59203,35.123341,34.487667,34.943073,19877070,30.709894
"2019-09-17",34.905125,34.914612,34.487667,34.629982,22091945,30.434725
"2019-09-18",34.696396,34.838711,34.402279,34.516129,19679550,30.334671
"2019-09-19",34.554081,34.886147,34.478176,34.639469,17746409,30.443073
"2019-09-20",35,35.341557,34.611008,34.810246,45990658,30.593159
"2019-09-23",34.516129,34.71537,34.373814,34.383301,17295191,30.217932
"2019-09-24",34.411766,34.705883,34.136623,34.165085,24186560,30.026154
"2019-09-25",34.07021,34.487667,33.870968,34.060722,20269685,29.934435
"2019-09-26",34.222012,34.383301,33.747627,33.946869,17059728,29.83437
"2019-09-27",34.02277,34.478176,33.889942,34.364326,17583671,30.201254
"2019-09-30",34.421253,34.449715,34.079697,34.089184,17205391,29.959442
"2019-10-01",34.089184,34.174572,33.614799,33.614799,22013001,29.542536
"2019-10-02",33.45351,33.462997,32.884251,32.922199,22458000,28.933838
"2019-10-03",32.93169,33.652752,32.827324,33.633778,22076135,29.559212
"2019-10-04",33.671726,34.136623,33.633778,34.089184,18065349,29.959442
"2019-10-07",33.984821,34.402279,33.965843,33.994308,11759373,29.876064
"2019-10-08",33.823528,34.041744,33.605312,33.614799,14761270,29.542536
"2019-10-09",33.823528,34.051231,33.709679,33.861481,13634333,29.759333
"2019-10-10",33.842506,34.165085,33.776093,33.956356,12198680,29.84271
"2019-10-11",34.288425,34.705883,34.222012,34.25996,18446054,30.109531
