"","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"2014-07-10",105.080002,106,104.519997,105.800003,4955100,84.21566
"2014-07-11",105.839996,106.010002,104.860001,105.099998,5461000,83.658463
"2014-07-14",105.379997,105.489998,105.110001,105.379997,7784800,83.88134
"2014-07-15",105.230003,105.470001,102.769997,103.279999,14219700,82.209763
"2014-07-16",103.529999,103.669998,101.949997,102.220001,11946800,81.36602
"2014-07-17",101.900002,102.099998,100.260002,100.370003,11218900,79.893433
"2014-07-18",100.669998,101.959999,100.370003,101.800003,8408400,81.031715
"2014-07-21",101.440002,101.580002,101.019997,101.269997,6379900,80.609825
"2014-07-22",101.910004,102.540001,101.779999,102.470001,6554100,81.565025
"2014-07-23",102.800003,102.93,101.879997,102.190002,4815300,81.342155
"2014-07-24",102.339996,102.730003,102.019997,102.199997,5177200,81.350113
"2014-07-25",102.269997,102.400002,101.800003,102.110001,3951500,81.278458
"2014-07-28",101.889999,102.400002,101.660004,102.110001,4634800,81.278458
"2014-07-29",102.449997,102.510002,101.690002,101.959999,6053900,81.159058
"2014-07-30",102.269997,102.849998,101.809998,102.300003,5994800,81.429703
"2014-07-31",101.769997,101.839996,100.050003,100.089996,9141500,79.670547
"2014-08-01",99.760002,100.410004,98.800003,99.900002,8610700,79.519333
"2014-08-04",99.989998,100.379997,99.32,100.160004,6790800,79.726311
"2014-08-05",99.830002,100.239998,99.550003,99.82,6230900,79.455635
"2014-08-06",99.669998,100.830002,99.599998,100.709999,7412100,80.164093
"2014-08-07",101.089996,101.190002,99.580002,99.93,7417800,79.543221
"2014-08-08",100.209999,101.150002,99.769997,101.080002,5618400,80.458603
"2014-08-11",101.620003,101.779999,101.010002,101.160004,5703000,80.522293
"2014-08-12",101,101.220001,100.309998,100.629997,4577700,80.100403
"2014-08-13",101.150002,101.949997,101.150002,101.739998,4563700,80.98394
"2014-08-14",101.889999,102.050003,101.5,102.019997,5239400,81.206818
"2014-08-15",102.209999,102.440002,100.800003,101.169998,6986000,80.53022
"2014-08-18",101.919998,102.720001,101.75,102.699997,5979500,81.74807
"2014-08-19",102.730003,102.959999,102.019997,102.959999,5670000,81.955063
"2014-08-20",102.870003,103.300003,102.699997,103.209999,5183000,82.15403
"2014-08-21",103.330002,104.419998,103.330002,104.190002,8357600,82.934143
"2014-08-22",103.629997,104.029999,102.970001,103.099998,5076300,82.621559
"2014-08-25",103.650002,103.809998,103.089996,103.230003,3678200,82.725777
"2014-08-26",103.470001,103.720001,103.169998,103.440002,3512400,82.894058
"2014-08-27",103.599998,103.720001,102.910004,103.220001,4786100,82.717781
"2014-08-28",102.900002,103.190002,102.709999,102.949997,3482200,82.501389
"2014-08-29",103.099998,103.760002,103.010002,103.730003,5287800,83.126472
"2014-09-02",103.300003,103.709999,103.019997,103.360001,4644800,82.829941
"2014-09-03",103.82,104.099998,103.540001,103.760002,4725800,83.150513
"2014-09-04",103.989998,104.099998,103.760002,103.839996,6147700,83.2146
"2014-09-05",103.919998,104.419998,103.339996,104.419998,5744400,83.67942
"2014-09-08",104.419998,104.580002,103.830002,104.050003,4900300,83.382896
"2014-09-09",104.400002,104.400002,103.550003,103.800003,5999400,83.182556
"2014-09-10",104.190002,105.339996,103.959999,104.989998,7402200,84.136162
"2014-09-11",104.779999,104.889999,104.099998,104.550003,4834100,83.783554
"2014-09-12",104.540001,104.809998,103.959999,104.580002,5929200,83.807625
"2014-09-15",104.589996,104.910004,104.349998,104.720001,4525500,83.9198
"2014-09-16",104.489998,105.940002,104.300003,105.879997,6081400,84.849419
"2014-09-17",105.879997,106.629997,105.800003,106.190002,6627800,85.097832
"2014-09-18",106.18,107.410004,106.029999,107.349998,6628700,86.027412
"2014-09-19",107.889999,108.370003,107.620003,107.989998,13033400,86.540283
"2014-09-22",108,108.25,107.779999,107.879997,5788300,86.452156
"2014-09-23",107.769997,108.099998,107.190002,107.459999,8108100,86.115585
"2014-09-24",107.699997,108.769997,107.339996,108.639999,5890900,87.061211
"2014-09-25",108.529999,108.550003,107.07,107.099998,5688200,85.82708
"2014-09-26",107.410004,107.489998,106.199997,107.099998,4467500,85.82708
"2014-09-29",106.379997,106.650002,106.040001,106.540001,6581600,85.378296
"2014-09-30",106.5,107.209999,106.449997,106.589996,6822500,85.418365
"2014-10-01",105.980003,106.279999,103.949997,104.300003,12263700,83.583237
"2014-10-02",104.059998,104.540001,103.25,103.849998,7566100,83.222618
"2014-10-03",104.230003,105.190002,104.129997,105.129997,6856100,84.24836
"2014-10-06",105.68,106,104.370003,104.860001,5015100,84.031998
"2014-10-07",104.459999,104.459999,102.339996,102.389999,8407800,82.052597
"2014-10-08",102.43,105.029999,102.040001,104.910004,8337000,84.07206
"2014-10-09",104.629997,104.860001,101.790001,102.080002,10675900,81.804176
"2014-10-10",102.349998,102.529999,101.230003,101.230003,9984100,81.123024
"2014-10-13",101.459999,101.459999,99.019997,99.120003,10334600,79.432129
"2014-10-14",100.529999,100.900002,95.339996,97.010002,20807400,77.741226
"2014-10-15",96.050003,98.720001,95.099998,98.209999,21905900,78.702896
"2014-10-16",96.970001,98,96.5,96.779999,14575300,77.556915
"2014-10-17",97.540001,99.150002,97.309998,98.699997,12272900,79.095543
"2014-10-20",98.830002,99.199997,98.32,99.199997,7988900,79.496216
"2014-10-21",99.830002,100.379997,99.339996,100.360001,7287300,80.425842
"2014-10-22",101.099998,101.790001,100.519997,101.220001,9360100,81.115005
"2014-10-23",102.260002,102.980003,101.940002,102.629997,7570400,82.244926
"2014-10-24",102.949997,103.290001,102.209999,103.129997,5973100,82.64563
"2014-10-27",103.07,104.239998,103.040001,104.07,7043900,83.398926
"2014-10-28",104.550003,104.800003,103.559998,104.790001,10347800,83.975922
"2014-10-29",105,105.559998,104.860001,105.559998,8188300,84.592979
"2014-10-30",105.169998,107.050003,104.910004,107.040001,9068300,85.778992
"2014-10-31",107.940002,108.18,107.260002,107.779999,10800100,86.372009
"2014-11-03",107.830002,108.120003,106.75,107.459999,7082600,86.115585
"2014-11-04",107.889999,108.730003,107.339996,108.620003,9349000,87.045151
"2014-11-05",109.050003,109.260002,107.949997,108.82,6966800,87.205444
"2014-11-06",108.93,109.32,108.550003,109.010002,6200300,87.357697
"2014-11-07",109,109.029999,107.919998,108.199997,6652600,86.708595
"2014-11-10",108.07,108.919998,107.199997,108.82,7573300,87.205444
"2014-11-11",108.879997,109.400002,108.550003,108.910004,6221100,87.277573
"2014-11-12",108.669998,109,108.389999,108.75,4895900,87.149353
"2014-11-13",109.050003,109.489998,108.5,109.07,4860000,87.405769
"2014-11-14",108.919998,109.059998,108.010002,108.160004,5650700,86.676537
"2014-11-17",108,108.690002,107.610001,108.300003,5233000,86.788734
"2014-11-18",108.129997,109.059998,107.720001,108.830002,5407200,87.213455
"2014-11-19",108.449997,108.809998,108.099998,108.760002,5217800,87.157372
"2014-11-20",108.550003,108.57,107.690002,108.18,8090700,86.692589
"2014-11-21",108.730003,108.730003,107.620003,107.860001,8417400,86.999069
"2014-11-24",107.919998,108.230003,106.639999,106.879997,9098000,86.208618
"2014-11-25",106.980003,107.190002,106.699997,106.699997,7367900,86.063408
"2014-11-26",106.769997,107.25,106.599998,107.209999,5503700,86.474785
"2014-11-28",107.610001,108.82,107.330002,108.25,5881200,87.313644
"2014-12-01",107.889999,108.809998,107.349998,108.029999,5638800,87.136177
"2014-12-02",107.970001,108.529999,107.5,108.510002,6184400,87.523354
"2014-12-03",108.540001,108.989998,107.650002,107.720001,8957400,86.886154
"2014-12-04",108.089996,108.300003,107.379997,107.559998,6697600,86.757088
"2014-12-05",107.529999,108.739998,107.220001,108.510002,6449700,87.523354
"2014-12-08",108.419998,108.879997,108.139999,108.519997,6499300,87.53141
"2014-12-09",108.220001,108.470001,106.889999,108.050003,7214300,87.152313
"2014-12-10",107.610001,107.959999,106.150002,106.239998,9416400,85.692375
"2014-12-11",105.849998,107.309998,105.360001,106.720001,7114600,86.079536
"2014-12-12",106.650002,106.870003,104.389999,104.43,8325500,84.232452
"2014-12-15",104.769997,105.059998,103.629997,103.959999,12110600,83.853355
"2014-12-16",103.480003,105.209999,102.5,102.760002,10209200,82.88546
"2014-12-17",103.269997,104.489998,102.699997,104.07,10207600,83.942062
"2014-12-18",105.620003,106.82,104.739998,106.809998,11756800,86.152138
"2014-12-19",106.629997,107.389999,105.5,105.550003,19154400,85.135841
"2014-12-22",105.690002,106.830002,105.669998,106.739998,8124500,86.09568
"2014-12-23",106.660004,106.910004,103.919998,104.279999,10171700,84.11145
"2014-12-24",104.379997,105.330002,104.379997,104.589996,3415100,84.361504
"2014-12-26",105.07,105.690002,104.690002,105.059998,2951000,84.740616
"2014-12-29",104.639999,105.690002,104.610001,105.330002,4273400,84.958382
"2014-12-30",105.419998,105.800003,105.059998,105.360001,4371700,84.98259
"2014-12-31",105.610001,106.110001,104.540001,104.57,6202100,84.345367
"2015-01-02",105.050003,105.550003,104.129997,104.519997,5753600,84.305054
"2015-01-05",104.480003,104.730003,103.68,103.790001,8079300,83.71624
"2015-01-06",104.339996,104.989998,102.940002,103.279999,7428000,83.304878
"2015-01-07",103.910004,105.830002,103.809998,105.559998,7931700,85.143913
"2015-01-08",106.059998,106.489998,105.75,106.389999,9916000,85.813362
"2015-01-09",106.5,106.5,104.75,104.940002,7364800,84.643822
"2015-01-12",105.169998,105.82,104.300003,104.580002,6839000,84.353424
"2015-01-13",105.440002,106.330002,104.239998,104.760002,10151100,84.498611
"2015-01-14",103.860001,104.43,103.510002,104,8887700,83.885612
"2015-01-15",102.970001,103.93,101.949997,102.489998,10834800,82.667679
"2015-01-16",102.059998,104.620003,102,104.040001,14092300,83.917885
"2015-01-20",101.550003,102.050003,100.260002,101.290001,20460000,81.699791
"2015-01-21",100.559998,102.099998,100.400002,101.900002,11702900,82.19178
"2015-01-22",102.389999,103.830002,101.57,103.760002,9036600,83.692047
"2015-01-23",102.940002,102.970001,101.940002,102.199997,10126000,82.433739
"2015-01-26",101.800003,102.449997,101.209999,102.260002,8962800,82.482155
"2015-01-27",101.830002,102.769997,100.93,102.089996,10160500,82.345024
"2015-01-28",102.480003,102.93,101.440002,101.480003,9053200,81.853004
"2015-01-29",101.510002,102.459999,100.669998,102.379997,7569300,82.578941
"2015-01-30",101.580002,102,100.089996,100.139999,10676300,80.772179
"2015-02-02",100.489998,100.849998,99.379997,100.830002,8990700,81.328728
"2015-02-03",101.400002,102.559998,101.120003,102.459999,10005200,82.643471
"2015-02-04",102.120003,102.449997,101.019997,101.360001,9514100,81.756218
"2015-02-05",101.57,102.559998,101.459999,102.459999,6642200,82.643471
"2015-02-06",102.110001,102.449997,100.830002,101.099998,9215700,81.546494
"2015-02-09",101.059998,101.059998,99.099998,99.779999,9851700,80.481804
"2015-02-10",100.190002,100.699997,99.43,100.349998,12275500,80.941566
"2015-02-11",100.459999,100.790001,99.949997,100.379997,8177000,80.965752
"2015-02-12",100.5,100.540001,97.150002,98.440002,25835200,79.400963
"2015-02-13",98.440002,99.669998,98.330002,99.620003,11153600,80.352737
"2015-02-17",99.389999,100.480003,99.120003,100.440002,8627100,81.014137
"2015-02-18",100.699997,100.940002,99.379997,99.959999,7878200,80.626991
"2015-02-19",99.949997,100.839996,99.610001,100.699997,10028200,81.223877
"2015-02-20",100.18,100.370003,99.110001,100.260002,10085700,81.435043
"2015-02-23",100.739998,100.769997,99.800003,100.18,6878200,81.370071
"2015-02-24",100.25,101.050003,100,100.699997,6587200,81.792442
"2015-02-25",100.940002,101.290001,100.160004,101.209999,9684000,82.20668
"2015-02-26",101.379997,103.18,101.220001,102.800003,11437900,83.498131
"2015-02-27",103.040001,103.330002,102.480003,102.510002,8500000,83.262589
"2015-03-02",102.510002,103.410004,102.510002,103.220001,7277600,83.839272
"2015-03-03",103.099998,103.099998,101.809998,102.339996,6419700,83.124504
"2015-03-04",102.120003,102.120003,101.169998,101.650002,8665500,82.564049
"2015-03-05",102.07,103.209999,102,102.519997,8042300,83.270691
"2015-03-06",102.089996,102.43,99.879997,100.110001,9287600,81.313194
"2015-03-09",100.199997,100.919998,99.760002,100.660004,5701100,81.759933
"2015-03-10",99.989998,100.440002,99.510002,99.529999,8735700,80.842125
"2015-03-11",99.830002,99.830002,98.220001,98.32,9138100,79.859314
"2015-03-12",98.959999,100.239998,98.830002,99.830002,8318000,81.085777
"2015-03-13",99.849998,100.050003,98.639999,99.209999,7821800,80.582176
"2015-03-16",99.739998,101.07,99.739998,101.059998,7726500,82.084831
"2015-03-17",100.110001,100.519997,99.410004,99.889999,7301500,81.134529
"2015-03-18",99.889999,101.739998,99.129997,101.459999,7972500,82.409721
"2015-03-19",101.040001,101.959999,100.910004,101.690002,6863100,82.59655
"2015-03-20",101.870003,102.900002,101.760002,102.400002,12433800,83.173225
"2015-03-23",102.470001,103.349998,102.230003,102.980003,9016000,83.644356
"2015-03-24",102.830002,103.230003,101.93,101.959999,8390700,82.815834
"2015-03-25",101.849998,102.5,100.339996,100.339996,8444100,81.500023
"2015-03-26",99.949997,100.809998,99.559998,100.139999,9972400,81.337585
"2015-03-27",100.279999,100.949997,100.150002,100.339996,5847400,81.500023
"2015-03-30",101.239998,101.860001,100.760002,101.550003,6061200,82.482849
"2015-03-31",100.970001,101.489998,100.589996,100.599998,8028000,81.711205
"2015-04-01",100.459999,100.459999,98.610001,99.150002,11368100,80.533455
"2015-04-02",99.440002,99.989998,98.889999,99.639999,6097100,80.931435
"2015-04-06",98.839996,99.559998,98.040001,99.160004,9697600,80.541573
"2015-04-07",99.550003,100.870003,99.43,100.099998,7900300,81.305077
"2015-04-08",99.839996,100.449997,99.599998,100.160004,7354100,81.353813
"2015-04-09",100.57,101.650002,100.330002,101.330002,8073900,82.304146
"2015-04-10",101.330002,102.139999,100.93,102.059998,6786500,82.897079
"2015-04-13",101.540001,101.980003,100.550003,100.550003,10753500,81.670609
"2015-04-14",101.050003,101.459999,100.190002,100.519997,9322200,81.646217
"2015-04-15",100.540001,101.239998,100.330002,100.599998,8237100,81.711205
"2015-04-16",100.269997,100.32,99.769997,99.790001,7324800,81.053284
"2015-04-17",99.370003,99.849998,99.110001,99.580002,11084200,80.882721
"2015-04-20",100.260002,100.879997,100.050003,100.209999,6668500,81.394417
"2015-04-21",100.660004,100.989998,100.160004,100.300003,6532700,81.467529
"2015-04-22",100.629997,100.800003,99.959999,100.43,4763900,81.57312
"2015-04-23",100.5,100.82,99.910004,100.459999,7351500,81.597496
"2015-04-24",100.110001,101.529999,100,101.080002,6566900,82.101067
"2015-04-27",101.160004,101.599998,100.470001,100.580002,9113900,81.694962
"2015-04-28",100.449997,100.949997,99.309998,100.739998,7484600,81.824936
"2015-04-29",100.510002,100.610001,99.900002,100.389999,8926200,81.540649
"2015-04-30",100.07,100.150002,98.769997,99.199997,10170600,80.574074
"2015-05-01",99.620003,100.389999,99.620003,100.129997,6255000,81.329445
"2015-05-04",100.330002,100.550003,100.160004,100.349998,5532400,81.508163
"2015-05-05",100.129997,100.290001,99.290001,99.5,8828000,80.817764
"2015-05-06",99.620003,99.870003,98.660004,99.169998,8030800,80.549706
"2015-05-07",98.940002,100,98.910004,99.660004,6401600,80.947716
"2015-05-08",100.480003,101.669998,100.440002,101.470001,7508600,82.417839
"2015-05-11",101.32,101.660004,101.010002,101.029999,5698900,82.060448
"2015-05-12",100.879997,101.050003,100.279999,100.470001,6903100,81.605629
"2015-05-13",100.68,101.129997,100.470001,100.550003,5826800,81.670609
"2015-05-14",100.970001,101.870003,100.949997,101.830002,5454000,82.710266
"2015-05-15",101.980003,102.32,101.669998,102.300003,6023500,83.092033
"2015-05-18",102.370003,104.339996,102.32,103.419998,10479600,84.001717
"2015-05-19",103.660004,104.120003,103.260002,103.959999,7724100,84.440331
"2015-05-20",104.419998,104.480003,103.309998,103.599998,7146500,84.147919
"2015-05-21",102.910004,103.300003,102.339996,102.419998,6875600,83.796097
"2015-05-22",102.269997,102.410004,101.330002,101.349998,6216600,82.920677
"2015-05-26",101.230003,101.550003,100.580002,100.82,7918900,82.487053
"2015-05-27",101.010002,101.410004,100.800003,101.129997,9297900,82.740707
"2015-05-28",101.010002,101.699997,100.809998,101.150002,5700100,82.75705
"2015-05-29",101.550003,101.620003,99.830002,100.139999,9957800,81.93071
"2015-06-01",100.279999,100.599998,99.720001,100.040001,7298100,81.848877
"2015-06-02",99.919998,100.239998,99.099998,99.980003,8312400,81.799812
"2015-06-03",100.32,100.43,99.839996,100.089996,5375200,81.889809
"2015-06-04",99.940002,100.470001,99.059998,99.230003,8057900,81.186172
"2015-06-05",98.989998,99.050003,98.199997,98.589996,7557300,80.662552
"2015-06-08",98.599998,98.980003,97.959999,97.959999,7054600,80.147102
"2015-06-09",98.440002,98.540001,97.800003,98.209999,7844300,80.351646
"2015-06-10",98.480003,99.550003,98.199997,98.879997,10025100,80.899796
"2015-06-11",99.199997,99.800003,98.830002,99.239998,6175200,81.194374
"2015-06-12",98.879997,99.230003,98.120003,98.349998,8717200,80.466209
"2015-06-15",97.75,97.870003,97.010002,97.489998,6833500,79.762573
"2015-06-16",97.5,98.489998,97.099998,98.360001,6049500,80.474373
"2015-06-17",98.379997,99.120003,98.150002,98.730003,6155800,80.7771
"2015-06-18",98.860001,100.550003,98.709999,100.360001,8815800,82.11071
"2015-06-19",99.879997,100.199997,99.779999,99.860001,11653600,81.70163
"2015-06-22",100.599998,100.839996,99.989998,100.089996,5055900,81.889809
"2015-06-23",100.099998,100.360001,99.480003,99.779999,6046600,81.636177
"2015-06-24",99.510002,99.809998,99.07,99.330002,7254700,81.26799
"2015-06-25",99.5,99.980003,99.110001,99.120003,6581100,81.096169
"2015-06-26",99.43,100.129997,99.25,99.639999,9041100,81.521599
"2015-06-29",98.980003,99.349998,97.620003,97.68,11150900,79.918015
"2015-06-30",98.43,98.449997,97.300003,97.459999,8967900,79.738007
"2015-07-01",98.300003,98.68,97.639999,98.470001,6726700,80.564362
"2015-07-02",98.849998,99.019997,98.32,98.440002,6091900,80.539841
"2015-07-06",97.709999,98.5,96.639999,98.199997,6817800,80.343483
"2015-07-07",98.629997,98.980003,97.519997,98.919998,7122600,80.932541
"2015-07-08",98.419998,98.589996,97.690002,97.769997,6845500,79.991646
"2015-07-09",99.050003,99.540001,98.400002,98.400002,7316400,80.507126
"2015-07-10",99.779999,99.889999,99.089996,99.529999,6969300,81.431648
"2015-07-13",100.050003,100.480003,99.870003,100.269997,6986300,82.037064
"2015-07-14",99.260002,99.879997,98.550003,99.779999,9890600,81.636177
"2015-07-15",99.760002,100.940002,99.629997,100.419998,7990300,82.159775
"2015-07-16",100.949997,101.360001,100.779999,101.110001,5775000,82.724327
