"","HLT.Open","HLT.High","HLT.Low","HLT.Close","HLT.Volume","HLT.Adjusted"
"2022-05-11",137.970001,140.910004,133.990005,134.509995,2720600,133.912903
"2022-05-12",134.279999,135.770004,129.270004,132.429993,2247500,131.842133
"2022-05-13",134.919998,137.279999,134.330002,136.589996,2087400,135.983658
"2022-05-16",135.460007,136.199997,132.539993,132.850006,2266100,132.260269
"2022-05-17",136.050003,136.860001,133,135.080002,2306500,134.480377
"2022-05-18",133.110001,134.289993,126.919998,128.660004,3520600,128.088867
"2022-05-19",127.489998,133.899994,127.349998,131.710007,2469000,131.125351
"2022-05-20",133.619995,134.289993,128.360001,130.279999,2677900,129.701675
"2022-05-23",131.490005,132.949997,128.729996,132.350006,1813100,131.762497
"2022-05-24",130.669998,130.990005,126.279999,128.279999,1814400,127.710556
"2022-05-25",128.320007,132.389999,127.209999,131.740005,2557300,131.155212
"2022-05-26",133.470001,139.649994,132.949997,138.470001,2623500,138.012482
"2022-05-27",139.339996,144.610001,139.339996,142.25,1860600,141.779984
"2022-05-31",140.630005,141.770004,139.229996,140.860001,3310700,140.394577
"2022-06-01",141.110001,142.539993,136.509995,138.419998,1455600,137.962631
"2022-06-02",138.25,142.399994,138.169998,142.289993,1302700,141.819839
"2022-06-03",140.339996,143.080002,139.960007,142.169998,1067900,141.700226
"2022-06-06",143.729996,145.699997,141.949997,144.419998,1579500,143.94281
"2022-06-07",142.320007,144.130005,140.570007,143.820007,1162000,143.344788
"2022-06-08",141.830002,142.880005,140.279999,140.710007,1479100,140.245087
"2022-06-09",140.050003,140.050003,135.789993,135.800003,1714900,135.351288
"2022-06-10",132.399994,134.449997,127.410004,127.470001,2931900,127.048813
"2022-06-13",123.650002,123.82,119.349998,120.849998,3183900,120.450684
"2022-06-14",120.790001,122.029999,117.970001,119.139999,2469400,118.746338
"2022-06-15",121.309998,123.620003,120.260002,121.889999,2472300,121.487251
"2022-06-16",118.459999,119.010002,114.650002,115.419998,2640500,115.038635
"2022-06-17",116.300003,117.339996,113.650002,116.279999,2680900,115.895782
"2022-06-21",118.360001,118.360001,114.139999,114.440002,2046700,114.061874
"2022-06-22",113.160004,114.440002,111.169998,112.019997,3303100,111.649864
"2022-06-23",112.690002,112.790001,108.709999,110.519997,3705800,110.154823
"2022-06-24",112.410004,117.940002,111.879997,116.709999,2588300,116.324371
"2022-06-27",116.68,119,115.370003,117.029999,2210300,116.643318
"2022-06-28",117.870003,121.309998,115.199997,115.279999,1870800,114.899094
"2022-06-29",114.699997,115.419998,111.75,113.059998,2794200,112.686432
"2022-06-30",111.040001,113.199997,109.139999,111.440002,3915700,111.071785
"2022-07-01",111.089996,113.050003,110.370003,112.989998,1827800,112.616653
"2022-07-05",110.25,112.239998,109.269997,112.029999,2421000,111.659828
"2022-07-06",112.18,113.309998,108.410004,109.75,2153800,109.387367
"2022-07-07",111.400002,114.769997,110.779999,113.900002,2718600,113.523659
"2022-07-08",113.360001,113.550003,110.599998,111.589996,1918300,111.221275
"2022-07-11",111.099998,111.910004,109.57,111.589996,1725400,111.221275
"2022-07-12",112.300003,114.470001,111.989998,112.639999,2678400,112.267822
"2022-07-13",110.010002,115.199997,109.610001,114.120003,2965500,113.742935
"2022-07-14",112.18,114.120003,111.110001,113.309998,2966000,112.9356
"2022-07-15",115.169998,117.089996,114.080002,116.339996,2191600,115.955582
"2022-07-18",117.720001,120.330002,116.870003,117.419998,2267700,117.032021
"2022-07-19",119.529999,122.260002,119.529999,121.410004,1830600,121.008842
"2022-07-20",120.519997,123.610001,120.169998,122.690002,1528600,122.284615
"2022-07-21",120.540001,122.639999,119.059998,121.970001,1685000,121.566994
"2022-07-22",122.540001,125.099998,120.300003,120.830002,2109900,120.430756
"2022-07-25",121.309998,122.379997,119.580002,122.190002,1553100,121.786263
"2022-07-26",121.290001,121.889999,120.080002,120.220001,2204000,119.822769
"2022-07-27",126.339996,130.270004,125.099998,129.25,4455700,128.822937
"2022-07-28",129.220001,130.169998,125.720001,128,2608600,127.577065
"2022-07-29",127.900002,128.539993,126.410004,128.070007,1782000,127.646835
"2022-08-01",127.099998,129.199997,126.059998,128.690002,1802500,128.264786
"2022-08-02",127.760002,130.529999,126.75,128.679993,2099200,128.254807
"2022-08-03",129.330002,131.910004,129.330002,130.970001,1628500,130.537262
"2022-08-04",130.410004,131.110001,129.199997,131.050003,1358000,130.616989
"2022-08-05",129.520004,131.910004,129.369995,130.320007,1149600,129.889404
"2022-08-08",131.75,132.960007,130.619995,130.720001,1170700,130.288086
"2022-08-09",130.580002,131.470001,128.860001,131.449997,1219100,131.015656
"2022-08-10",134.789993,135.179993,133.320007,133.660004,1069200,133.218369
"2022-08-11",135.809998,136.669998,134.080002,134.690002,1051100,134.244965
"2022-08-12",135.389999,137.509995,134.550003,137.440002,1195900,136.98587
"2022-08-15",136.279999,138.460007,136.279999,137.020004,940700,136.567261
"2022-08-16",136.220001,139.240005,136.220001,139.020004,1159500,138.560654
"2022-08-17",136.919998,137.970001,136.289993,137.460007,1292700,137.005814
"2022-08-18",137.110001,138.850006,136.899994,138.770004,943900,138.311493
"2022-08-19",136.759995,137.660004,135.169998,135.479996,1718600,135.032349
"2022-08-22",132.199997,133.820007,131.229996,131.580002,1472900,131.145233
"2022-08-23",132.270004,133.979996,132.080002,132.279999,1242000,131.842926
"2022-08-24",132.039993,134.300003,132.039993,133.300003,1030200,132.859558
"2022-08-25",134.330002,136.199997,134.149994,136.080002,1046400,135.783157
"2022-08-26",136.020004,136.589996,131.020004,131.089996,1232500,130.804047
"2022-08-29",129.779999,131.059998,129.070007,129.470001,1458500,129.187592
"2022-08-30",130.360001,131.330002,126.470001,126.830002,2416400,126.553345
"2022-08-31",127.139999,129.369995,126.769997,127.360001,2305500,127.082184
"2022-09-01",126.010002,127.790001,124.040001,127.669998,1670800,127.391502
"2022-09-02",129.779999,130.490005,126.910004,127.489998,1398100,127.211891
"2022-09-06",127.839996,129.25,125,126.870003,1594600,126.593254
"2022-09-07",127.050003,131.5,127.050003,131.179993,1364500,130.893845
"2022-09-08",129.789993,133.020004,129,132.970001,2323000,132.679947
"2022-09-09",134.139999,136.729996,133.710007,135.910004,1993200,135.613525
"2022-09-12",137.369995,137.970001,136.039993,136.649994,1235300,136.351913
"2022-09-13",132.559998,133.960007,129.820007,130.460007,2134000,130.175415
"2022-09-14",131.089996,134.949997,129.380005,134.830002,1820300,134.535889
"2022-09-15",135.580002,137.970001,134.690002,135.240005,2251300,134.945007
"2022-09-16",134.020004,134.020004,129.160004,130.800003,3409600,130.514679
"2022-09-19",128.880005,132.949997,128.800003,132.300003,1503800,132.011414
"2022-09-20",131.589996,133.289993,130.25,131.679993,1349600,131.392761
"2022-09-21",131.580002,131.600006,124.629997,124.629997,2325900,124.358139
"2022-09-22",124.629997,124.629997,118.43,119.419998,3680000,119.1595
"2022-09-23",118.029999,118.779999,116.389999,118.330002,4408100,118.071884
"2022-09-26",118.830002,119.900002,116.900002,117.480003,1984200,117.22374
"2022-09-27",120.160004,120.940002,116.889999,118.169998,2605900,117.912231
"2022-09-28",118.529999,124.349998,117.940002,123.669998,1948800,123.40023
"2022-09-29",121.690002,123.089996,119.910004,121.860001,1783100,121.594185
"2022-09-30",120.529999,123.720001,120.019997,120.620003,1834700,120.356888
"2022-10-03",123.32,123.32,119.540001,121.769997,2054800,121.504372
"2022-10-04",124.019997,127.540001,124.019997,125.970001,1573400,125.695221
"2022-10-05",124.220001,126.440002,123.309998,125.919998,1651700,125.645317
"2022-10-06",125.550003,126.889999,122.949997,123.349998,1448700,123.080925
"2022-10-07",121.449997,121.970001,119.199997,121.370003,1587500,121.105247
"2022-10-10",122.029999,122.839996,118.82,120.330002,1350200,120.06752
"2022-10-11",120.660004,120.959999,116.589996,117.879997,1783600,117.622856
"2022-10-12",117.309998,122.019997,116.629997,121,1638600,120.736061
"2022-10-13",118.32,123.599998,117.25,123.099998,1813100,122.831474
"2022-10-14",125.300003,126.830002,122.220001,122.580002,1410100,122.312614
"2022-10-17",124.699997,127.480003,124.68,126.410004,1648600,126.134262
"2022-10-18",130,131.649994,127.419998,128.600006,1649700,128.319489
"2022-10-19",127.800003,130.440002,127.300003,128.699997,1409300,128.41925
"2022-10-20",129.240005,131.429993,126.199997,126.550003,1867100,126.273956
"2022-10-21",126.589996,132.119995,126.129997,131.229996,2223100,130.943741
"2022-10-24",131.940002,133.649994,128.960007,130.630005,2639600,130.345062
"2022-10-25",130.509995,132.410004,129.130005,130.639999,2648500,130.355026
"2022-10-26",131.580002,134.889999,127.709999,129.990005,3590500,129.706451
"2022-10-27",131.149994,134.610001,131.149994,133.399994,2598200,133.109009
"2022-10-28",133.619995,135.289993,131.720001,134.639999,1671800,134.346313
"2022-10-31",134.770004,138,134.270004,135.259995,2701800,134.964951
"2022-11-01",136.649994,137.490005,133.610001,133.740005,1785900,133.448273
"2022-11-02",133,134.440002,129.630005,129.729996,1926600,129.447006
"2022-11-03",128.029999,129.869995,126.279999,128.5,2162400,128.219696
"2022-11-04",131.389999,133.889999,128.990005,130.009995,3185600,129.726395
"2022-11-07",130.139999,130.759995,126.389999,128.869995,3028000,128.588882
"2022-11-08",129.419998,132.429993,128.899994,130.830002,1641400,130.544617
"2022-11-09",129.229996,132.210007,128.940002,129.889999,1894800,129.755432
"2022-11-10",135.089996,137.289993,135.089996,136.619995,1803100,136.478455
"2022-11-11",138.5,142.419998,137.759995,140.630005,2808200,140.484314
"2022-11-14",140.039993,141.5,138.669998,138.759995,1973800,138.616241
"2022-11-15",140.5,142.309998,137.779999,138.539993,2612500,138.396469
"2022-11-16",137.389999,139.259995,136.410004,138.380005,1498400,138.236649
"2022-11-17",135.850006,138.100006,135.380005,137.960007,1393400,137.817078
"2022-11-18",139.979996,140.820007,138.369995,139.509995,1095900,139.365463
"2022-11-21",139.110001,140.059998,137.059998,137.910004,1123600,137.767136
"2022-11-22",138.630005,140.320007,137.899994,139.990005,1233000,139.844971
"2022-11-23",140.089996,141.020004,138.350006,138.539993,1184700,138.396469
"2022-11-25",138.300003,139.300003,137.089996,138.25,977600,138.106781
"2022-11-28",136.399994,137.729996,135.410004,137,1760600,136.858063
"2022-11-29",137.190002,139.289993,137.020004,138.75,1630300,138.606262
"2022-11-30",139.199997,142.660004,138.380005,142.619995,2455000,142.472244
"2022-12-01",143.119995,143.770004,141.820007,142.300003,1136700,142.152588
"2022-12-02",140.300003,141.770004,140.199997,141.419998,1010600,141.273483
"2022-12-05",140.809998,141.509995,138.970001,139.139999,1266200,138.99585
"2022-12-06",139.100006,139.889999,136.059998,137.570007,1216600,137.42749
"2022-12-07",136.100006,136.699997,133.839996,134.320007,2192700,134.180847
"2022-12-08",135.309998,137.490005,135.309998,137.160004,1468800,137.017914
"2022-12-09",136.830002,138.130005,136.600006,137.429993,1419600,137.287613
"2022-12-12",137.460007,139.089996,136.360001,138.75,1398600,138.606262
"2022-12-13",140.690002,142.440002,137.190002,138.110001,2071000,137.966919
"2022-12-14",137.100006,138.039993,134.419998,136.050003,2032800,135.909058
"2022-12-15",134.589996,134.839996,131.770004,133.25,1681900,133.111954
"2022-12-16",132.160004,132.720001,130.399994,130.990005,2956800,130.854294
"2022-12-19",131.070007,131.589996,128.669998,129.899994,1770500,129.765427
"2022-12-20",129.899994,130.740005,128.509995,129.490005,1613600,129.35585
"2022-12-21",130.070007,130.630005,126.099998,127.25,3103600,127.118172
"2022-12-22",126.32,127.129997,124.389999,125.940002,1718800,125.809532
"2022-12-23",125.529999,127.089996,125.040001,126.43,1005200,126.299019
"2022-12-27",126.5,127.389999,125.669998,125.739998,1042600,125.609734
"2022-12-28",125.75,126.260002,123.739998,124.019997,1155600,123.89151
"2022-12-29",124.489998,126.699997,124.489998,126.040001,1251900,125.909424
"2022-12-30",125.040001,126.5,124.849998,126.360001,1079400,126.229095
