"","UAL.Open","UAL.High","UAL.Low","UAL.Close","UAL.Volume","UAL.Adjusted"
"2019-08-21",84.669998,85.669998,84.629997,85.290001,1672600,85.290001
"2019-08-22",85.300003,85.870003,84.690002,85.559998,1310100,85.559998
"2019-08-23",85.059998,85.650002,82.220001,82.529999,3674600,82.529999
"2019-08-26",83.419998,83.629997,82.449997,83.580002,1851400,83.580002
"2019-08-27",84.279999,84.709999,81.75,81.940002,2213800,81.940002
"2019-08-28",81.519997,82.989998,81.169998,82.449997,2299500,82.449997
"2019-08-29",83.230003,85.129997,83.230003,84.690002,4085100,84.690002
"2019-08-30",85.199997,85.68,84.089996,84.309998,1928900,84.309998
"2019-09-03",83.639999,83.760002,82.25,83.150002,2350100,83.150002
"2019-09-04",83,84.860001,83,83.910004,2737800,83.910004
"2019-09-05",84.690002,86.870003,84.690002,85.839996,2968900,85.839996
"2019-09-06",86.370003,87.440002,86.199997,86.300003,2345100,86.300003
"2019-09-09",86.489998,87.730003,85.910004,87.330002,2123100,87.330002
"2019-09-10",87.199997,87.790001,86.610001,87.559998,1711700,87.559998
"2019-09-11",87.620003,88.870003,87.169998,88.379997,2431500,88.379997
"2019-09-12",88.68,89.830002,88.550003,89.379997,2724700,89.379997
"2019-09-13",90.410004,91.839996,89.75,91.349998,3000700,91.349998
"2019-09-16",88.300003,90.129997,88.169998,88.760002,3438200,88.760002
"2019-09-17",89.379997,91.260002,88.790001,89.980003,3553500,89.980003
"2019-09-18",89.699997,90.290001,88.940002,90.230003,2153000,90.230003
"2019-09-19",90.349998,90.620003,89.18,89.419998,2348800,89.419998
"2019-09-20",89.470001,90.050003,88.919998,89.089996,2654900,89.089996
"2019-09-23",88.620003,88.879997,87.419998,88.209999,3082500,88.209999
"2019-09-24",88.970001,89.199997,87.510002,88.300003,1545100,88.300003
"2019-09-25",88.239998,89.879997,88.239998,89.169998,1729500,89.169998
"2019-09-26",89.379997,89.550003,87.769997,88.449997,1282400,88.449997
"2019-09-27",88.849998,90.300003,87.82,88.139999,1654400,88.139999
"2019-09-30",88.400002,88.980003,87.910004,88.410004,1939400,88.410004
"2019-10-01",89.150002,90.190002,87.230003,87.839996,2419800,87.839996
"2019-10-02",86,86.849998,82.059998,83.690002,4212200,83.690002
"2019-10-03",83.610001,83.610001,80.870003,83.269997,2727000,83.269997
"2019-10-04",83.529999,84.470001,83.120003,84.290001,1936000,84.290001
"2019-10-07",83.610001,85.260002,83.610001,84.849998,2083900,84.849998
"2019-10-08",84.25,86.120003,83.900002,84.690002,2548000,84.690002
"2019-10-09",85.739998,87.510002,85.730003,86.459999,3124200,86.459999
"2019-10-10",85.389999,87.760002,84.730003,87.339996,2701100,87.339996
"2019-10-11",88.519997,89.129997,87.120003,87.150002,2455700,87.150002
"2019-10-14",87.110001,87.150002,86.239998,86.970001,3421900,86.970001
"2019-10-15",87.279999,88.660004,86.68,87.879997,4348500,87.879997
"2019-10-16",89.349998,90.839996,88.220001,89.699997,6780700,89.699997
"2019-10-17",90.199997,90.410004,88.93,89.459999,2482000,89.459999
"2019-10-18",89.43,90.760002,89.330002,90.089996,2722400,90.089996
"2019-10-21",90.489998,91.5,90.489998,90.779999,2045100,90.779999
"2019-10-22",90.68,91.050003,89.620003,89.709999,1997000,89.709999
"2019-10-23",89.650002,90.169998,88.949997,89.900002,1640600,89.900002
"2019-10-24",90.589996,91.510002,89.220001,89.809998,2283500,89.809998
"2019-10-25",89.68,91.839996,89.669998,91.639999,2218500,91.639999
"2019-10-28",91.830002,92.800003,91.779999,92.190002,1841000,92.190002
"2019-10-29",91.879997,92.379997,90.900002,91.029999,1552500,91.029999
"2019-10-30",91.050003,91.889999,90.410004,91.669998,1694800,91.669998
"2019-10-31",91.120003,91.400002,90.410004,90.839996,1997500,90.839996
"2019-11-01",91.650002,92.519997,91.290001,91.650002,2248300,91.650002
"2019-11-04",92.309998,92.959999,92.029999,92.389999,1905900,92.389999
"2019-11-05",92.629997,93.620003,92.459999,93.120003,2624000,93.120003
"2019-11-06",93.419998,93.599998,92.580002,93.339996,1179300,93.339996
"2019-11-07",94,95.160004,93.559998,93.800003,3014100,93.800003
"2019-11-08",93.809998,93.860001,92.610001,93.440002,914900,93.440002
"2019-11-11",92.849998,93.82,92.669998,93.529999,1127100,93.529999
"2019-11-12",93.440002,93.879997,92.660004,92.720001,1542000,92.720001
"2019-11-13",92.620003,92.980003,92.040001,92.419998,1822600,92.419998
"2019-11-14",92.75,92.949997,91.900002,92.519997,1051800,92.519997
"2019-11-15",93,93.5,92.32,92.510002,1552700,92.510002
"2019-11-18",92.449997,92.790001,91.449997,92.769997,1808700,92.769997
"2019-11-19",93.129997,93.720001,92.419998,93.290001,1606400,93.290001
"2019-11-20",92.75,93.459999,90.849998,91.699997,3133900,91.699997
"2019-11-21",91.879997,92.110001,90.769997,90.970001,1630900,90.970001
"2019-11-22",91.099998,91.940002,90.940002,91.779999,1440400,91.779999
"2019-11-25",92.110001,93.129997,91.550003,92.519997,1941700,92.519997
"2019-11-26",92.480003,92.919998,92.019997,92.760002,2042400,92.760002
"2019-11-27",93.059998,93.669998,92.769997,93.050003,1602200,93.050003
"2019-11-29",92.800003,93.489998,92.510002,92.800003,905800,92.800003
"2019-12-02",93,93.620003,91.440002,91.629997,1941600,91.629997
"2019-12-03",90.599998,90.779999,88.5,88.870003,3352800,88.870003
"2019-12-04",89.160004,89.809998,88.129997,88.169998,2072400,88.169998
"2019-12-05",89.099998,89.330002,87.599998,87.860001,1959700,87.860001
"2019-12-06",88.790001,89.5,88.550003,88.580002,1485300,88.580002
"2019-12-09",88.489998,88.580002,87.300003,87.610001,2160900,87.610001
"2019-12-10",87.580002,87.919998,86.360001,86.510002,1994800,86.510002
"2019-12-11",86.470001,87.150002,86.080002,87.019997,2418200,87.019997
"2019-12-12",87.699997,89.900002,87.32,88.470001,2903600,88.470001
"2019-12-13",88.199997,89.43,87.419998,87.580002,1972800,87.580002
"2019-12-16",87.949997,89.459999,87.949997,88.629997,2090200,88.629997
"2019-12-17",88.57,89.989998,88.349998,89.360001,2218400,89.360001
"2019-12-18",89.5,89.980003,88.360001,88.839996,1876900,88.839996
"2019-12-19",89.279999,89.779999,89.050003,89.220001,2172500,89.220001
"2019-12-20",89.370003,89.900002,89.050003,89.279999,3025900,89.279999
"2019-12-23",89.720001,90.099998,89.279999,89.440002,1905900,89.440002
"2019-12-24",89.459999,89.629997,88.660004,89.150002,771100,89.150002
"2019-12-26",89.300003,89.720001,88.800003,89.260002,1039700,89.260002
"2019-12-27",89.309998,89.389999,88.010002,88.370003,1402100,88.370003
"2019-12-30",88.510002,88.860001,87.510002,87.959999,1799900,87.959999
"2019-12-31",87.709999,88.459999,87.709999,88.089996,2073700,88.089996
"2020-01-02",89.57,90.57,89.110001,89.739998,2769800,89.739998
"2020-01-03",86.800003,88.160004,86.260002,87.900002,3562900,87.900002
"2020-01-06",86.720001,88.07,86.650002,87.699997,2652700,87.699997
"2020-01-07",87.410004,88.160004,86.739998,86.769997,2581300,86.769997
"2020-01-08",86.900002,88.449997,86.300003,87.300003,4152500,87.300003
"2020-01-09",87.720001,88.720001,87.5,87.949997,2252200,87.949997
"2020-01-10",88.040001,88.260002,86.970001,87.309998,2035700,87.309998
"2020-01-13",87.309998,87.669998,86.699997,86.889999,2707600,86.889999
"2020-01-14",88.169998,89.639999,87.709999,87.849998,3243500,87.849998
"2020-01-15",87.610001,88.800003,87.25,88.290001,1878900,88.290001
"2020-01-16",88.790001,89.720001,88.779999,89.540001,2427500,89.540001
"2020-01-17",89.800003,90.099998,88.959999,89.699997,4221100,89.699997
"2020-01-21",87.879997,88,84.57,85.790001,9546700,85.790001
"2020-01-22",86.75,87.57,83.150002,83.339996,8453200,83.339996
"2020-01-23",83,85.169998,81.059998,84.879997,6194300,84.879997
"2020-01-24",84.309998,84.730003,80.279999,81.900002,6869800,81.900002
"2020-01-27",78,78.459999,76.550003,77.629997,8671300,77.629997
"2020-01-28",78.25,78.470001,77,77.050003,7575600,77.050003
"2020-01-29",77.400002,77.489998,75.010002,75.209999,5508200,75.209999
"2020-01-30",74.660004,77.980003,74.440002,77.75,5900400,77.75
"2020-01-31",77.169998,77.290001,74.519997,74.800003,5196600,74.800003
"2020-02-03",75.489998,77.120003,74.879997,74.910004,3950600,74.910004
"2020-02-04",76.639999,79.529999,76.5,78.889999,6423900,78.889999
"2020-02-05",80.760002,82.360001,80.050003,81.849998,6993700,81.849998
"2020-02-06",82.400002,82.720001,79.790001,80.5,5218800,80.5
"2020-02-07",80,80.239998,78.650002,79.480003,3129700,79.480003
"2020-02-10",78.949997,79.610001,77.779999,79.470001,3492700,79.470001
"2020-02-11",80.019997,81.449997,79.940002,80.529999,2763600,80.529999
"2020-02-12",81.080002,82.599998,81,82.199997,2907100,82.199997
"2020-02-13",81,81.739998,80.370003,80.989998,2998800,80.989998
"2020-02-14",81.019997,81.440002,79.400002,79.550003,3119700,79.550003
"2020-02-18",79,80.629997,78.650002,80.239998,4183400,80.239998
"2020-02-19",80.940002,80.940002,79.190002,79.419998,3350300,79.419998
"2020-02-20",79.300003,81.669998,79.300003,79.910004,2893900,79.910004
"2020-02-21",79.400002,79.400002,77.32,78.010002,4541400,78.010002
"2020-02-24",75.080002,76.019997,73.650002,75.470001,6332900,75.470001
"2020-02-25",75.760002,76.18,70.32,70.57,8076200,70.57
"2020-02-26",71.75,71.910004,65.889999,66.529999,9363900,66.529999
"2020-02-27",62.900002,69.019997,61.200001,64.940002,10257100,64.940002
"2020-02-28",62.849998,64.879997,60.830002,61.59,9930600,61.59
"2020-03-02",61.130001,61.27,57.040001,61.259998,13015200,61.259998
"2020-03-03",63.139999,63.529999,57.959999,58.290001,9208800,58.290001
"2020-03-04",59.509998,59.740002,56.32,59.470001,10671200,59.470001
"2020-03-05",57.110001,57.16,50.93,51.59,13974700,51.59
"2020-03-06",48.610001,56,48.259998,52.099998,16492200,52.099998
"2020-03-09",49.59,50.990002,45.919998,46.779999,12307600,46.779999
"2020-03-10",51,54.330002,46.619999,52.560001,15642900,52.560001
"2020-03-11",50.529999,51.23,48.049999,49.34,10899400,49.34
"2020-03-12",42.77,44.310001,37.009998,37.080002,19423600,37.080002
"2020-03-13",41.330002,42.490002,34,41.639999,24135300,41.639999
"2020-03-16",34.34,39.369999,30.379999,35.470001,28259500,35.470001
"2020-03-17",36.490002,38.139999,30.049999,30.67,21078900,30.67
"2020-03-18",28.809999,28.969999,17.799999,21.379999,35372700,21.379999
"2020-03-19",21.34,23.99,18.09,21.280001,31611200,21.280001
"2020-03-20",23.370001,30.74,22.200001,24.5,37408000,24.5
"2020-03-23",25.969999,26.6,23.370001,26.25,25585800,26.25
"2020-03-24",31.99,34.150002,30.01,33,31502500,33
"2020-03-25",38,39.470001,33.290001,36.599998,32988800,36.599998
"2020-03-26",38.380001,39.779999,34.529999,35.549999,29563600,35.549999
"2020-03-27",35.02,35.200001,32.029999,32.84,18379600,32.84
"2020-03-30",30.690001,31.799999,28,30.16,18386400,30.16
"2020-03-31",31.309999,33.599998,30.58,31.549999,16568800,31.549999
"2020-04-01",29.51,29.690001,25.360001,25.65,27541600,25.65
"2020-04-02",25.24,26.09,23,23.42,25212800,23.42
"2020-04-03",24.219999,24.940001,21.559999,22.889999,28350300,22.889999
"2020-04-06",23.9,24.799999,21.799999,24.02,32386700,24.02
"2020-04-07",28.200001,28.690001,23.719999,24.48,43809300,24.48
"2020-04-08",25.65,27.540001,24.51,27.51,32657700,27.51
"2020-04-09",29.92,34.040001,29.57,31.5,54118500,31.5
"2020-04-13",32.630001,32.700001,27.59,28.91,36493700,28.91
"2020-04-14",30.52,32.209999,30.379999,30.9,28650600,30.9
"2020-04-15",31.969999,32.599998,29.879999,31.860001,46775200,31.860001
"2020-04-16",30.35,30.49,27.92,28.209999,44795600,28.209999
"2020-04-17",29.9,30.110001,28.860001,29.08,26829600,29.08
"2020-04-20",27.93,28.67,26.690001,27.790001,37042200,27.790001
"2020-04-21",27.01,28.360001,26.76,27.879999,28293200,27.879999
"2020-04-22",27.299999,27.66,25.01,25.879999,90534500,25.879999
"2020-04-23",26,26.559999,25.66,25.719999,35812500,25.719999
"2020-04-24",25.92,26.15,24.67,25.559999,34826700,25.559999
"2020-04-27",25.99,26.34,24.870001,25,35980000,25
"2020-04-28",25.860001,28.43,25.5,27.84,59812100,27.84
"2020-04-29",29.58,31.84,29.49,31.209999,52643500,31.209999
"2020-04-30",29.66,31.07,28.32,29.58,44896800,29.58
"2020-05-01",28.1,29.25,26.129999,26.620001,47710300,26.620001
"2020-05-04",23.91,25.559999,22.76,25.26,63152400,25.26
"2020-05-05",26.040001,26.35,23.98,24.120001,35651700,24.120001
"2020-05-06",23.959999,24.35,22.389999,22.91,43355300,22.91
"2020-05-07",22.959999,24.450001,22.450001,22.75,44179300,22.75
"2020-05-08",23.58,25.440001,23.32,25.42,54883500,25.42
"2020-05-11",24.5,24.639999,23.459999,23.969999,47485800,23.969999
"2020-05-12",23.950001,24.459999,22.74,22.76,40420900,22.76
"2020-05-13",22.51,22.639999,20.33,20.709999,59007900,20.709999
"2020-05-14",19.719999,20.43,18.18,20.299999,74107800,20.299999
"2020-05-15",19.67,20.959999,19.280001,19.92,39808000,19.92
"2020-05-18",21.790001,24.26,21.459999,24.129999,72649600,24.129999
"2020-05-19",25.620001,25.67,23.33,23.68,81388000,23.68
"2020-05-20",24.379999,25.389999,24.299999,24.91,56272000,24.91
"2020-05-21",25.09,26.58,25,25.84,53737300,25.84
"2020-05-22",26.379999,26.58,24.67,25.4,45062100,25.4
"2020-05-26",27.48,29.879999,27.450001,29.540001,88220700,29.540001
"2020-05-27",32.25,32.75,28.540001,30.690001,89323200,30.690001
"2020-05-28",30,30,28.530001,28.889999,57057500,28.889999
"2020-05-29",27.110001,28.879999,26.65,28.040001,64242000,28.040001
"2020-06-01",28.190001,30.290001,27.950001,29.459999,57268700,29.459999
"2020-06-02",30.120001,30.92,29.309999,29.91,47473400,29.91
"2020-06-03",30.75,33.900002,30.389999,33.650002,85543700,33.650002
"2020-06-04",35.77,39.849998,34.139999,39.099998,142812800,39.099998
"2020-06-05",48.950001,48.950001,41.259998,42.41,135585100,42.41
"2020-06-08",45.860001,48.849998,44.57,48.689999,89957300,48.689999
"2020-06-09",45,46.099998,41.5,44.639999,79612800,44.639999
"2020-06-10",42.040001,42.599998,38.299999,39.720001,105254900,39.720001
"2020-06-11",33.259998,36.380001,32.220001,33.32,104768800,33.32
"2020-06-12",37.509998,39.68,36.150002,39.66,98882600,39.66
"2020-06-15",36.040001,39.869999,35.509998,39,102434800,39
"2020-06-16",42.509998,42.75,39.52,40.209999,71155200,40.209999
"2020-06-17",39.09,39.77,38.220001,39.25,60125900,39.25
"2020-06-18",37.650002,40.200001,37.5,39.34,64927100,39.34
"2020-06-19",39.939999,40.259998,35.759998,36.84,101013900,36.84
"2020-06-22",35.18,37.099998,35,36.540001,65256600,36.540001
"2020-06-23",36.560001,36.880001,34.369999,36.080002,63531800,36.080002
"2020-06-24",34.68,35.23,32.619999,33.07,65450800,33.07
"2020-06-25",31.35,34.759998,31.030001,34.689999,72479500,34.689999
"2020-06-26",34.5,34.610001,32,32.889999,58993300,32.889999
"2020-06-29",33.200001,35.5,31.809999,35.27,64905800,35.27
"2020-06-30",34.599998,35.360001,33.23,34.610001,54406400,34.610001
"2020-07-01",36.919998,38.369999,34.029999,34.450001,87861300,34.450001
"2020-07-02",35.880001,36.080002,33.950001,34.139999,53576600,34.139999
"2020-07-06",34.759998,35.41,33.52,35.209999,46540300,35.209999
"2020-07-07",34.07,34.119999,32.380001,32.549999,47337600,32.549999
"2020-07-08",31.620001,33.029999,31.32,32.529999,55863900,32.529999
"2020-07-09",32,32.490002,29.959999,30.17,53324000,30.17
"2020-07-10",29.379999,32.900002,29.23,32.669998,80475500,32.669998
"2020-07-13",33.23,33.369999,31.01,31.76,56573000,31.76
"2020-07-14",30.700001,32.32,30.42,31.74,44172200,31.74
"2020-07-15",34.130001,36.779999,33.16,36.369999,84741900,36.369999
"2020-07-16",34.599998,35.380001,33.880001,34.490002,53333200,34.490002
"2020-07-17",34.27,34.98,33.48,33.919998,37397500,33.919998
"2020-07-20",33.900002,34.389999,32.18,32.330002,36534200,32.330002
"2020-07-21",32.639999,33.779999,32.459999,33.07,45726100,33.07
"2020-07-22",32.82,33.259998,31.629999,31.67,48195800,31.67
"2020-07-23",31.35,35.130001,30.950001,33.23,82254200,33.23
"2020-07-24",32.880001,33.689999,32.470001,32.880001,38446600,32.880001
"2020-07-27",32.889999,33.66,32.049999,32.419998,33062600,32.419998
"2020-07-28",32.27,34.040001,32.27,33.459999,41625400,33.459999
"2020-07-29",33.610001,34.150002,32.220001,32.57,31122800,32.57
"2020-07-30",32.029999,32.279999,31.549999,31.74,31536800,31.74
"2020-07-31",31.690001,31.77,30.690001,31.379999,29584900,31.379999
"2020-08-03",31.33,32.279999,30.32,31.870001,35214400,31.870001
"2020-08-04",32.009998,33.700001,32.009998,32.290001,30010100,32.290001
"2020-08-05",33.310001,34.57,32.169998,33.73,48193200,33.73
"2020-08-06",34.25,35.029999,33.23,34.400002,51250700,34.400002
"2020-08-07",33.900002,34.419998,33.450001,34.330002,30394500,34.330002
"2020-08-10",34.650002,37.549999,34.639999,37.540001,48876400,37.540001
"2020-08-11",39.639999,39.860001,36.66,36.830002,56549300,36.830002
"2020-08-12",37.549999,37.740002,35.470001,36.400002,34982400,36.400002
"2020-08-13",35.740002,37.52,35.52,35.810001,35460100,35.810001
"2020-08-14",35.349998,36.57,35.200001,36.18,28384100,36.18
"2020-08-17",36.209999,36.299999,34.360001,34.400002,22574300,34.400002
"2020-08-18",34.389999,34.880001,33.580002,33.98,19070300,33.98
"2020-08-19",34.360001,36.560001,34.130001,34.439999,40587900,34.439999
"2020-08-20",33.919998,34.389999,33.200001,34.049999,28197000,34.049999
"2020-08-21",33.799999,34.439999,32.98,33.040001,22730300,33.040001
"2020-08-24",33.669998,36.389999,33.200001,36.32,50533600,36.32
"2020-08-25",36.439999,36.939999,34.48,35.220001,39748300,35.220001
"2020-08-26",35.259998,35.509998,34.110001,34.25,23414500,34.25
"2020-08-27",35.5,37.990002,35.18,36.220001,51046500,36.220001
"2020-08-28",37.139999,37.439999,35.889999,37.34,35228900,37.34
"2020-08-31",37.25,37.439999,35.73,36,27114200,36
"2020-09-01",35.25,37.240002,34.950001,36.009998,29722200,36.009998
"2020-09-02",36.099998,37.099998,35.209999,36.889999,26622800,36.889999
"2020-09-03",37.130001,39.77,36.139999,37.400002,53966400,37.400002
"2020-09-04",38.150002,38.740002,36.459999,38.209999,33121600,38.209999
"2020-09-08",37.299999,38.48,36.48,37.279999,33207100,37.279999
"2020-09-09",36.900002,37.080002,35.59,36.029999,25407600,36.029999
"2020-09-10",36.349998,37.330002,36.18,36.450001,24905300,36.450001
"2020-09-11",36.630001,36.799999,35.48,36.07,19198700,36.07
"2020-09-14",36.299999,36.880001,35.84,36.740002,18939900,36.740002
"2020-09-15",36.84,37.880001,36.380001,36.799999,21378200,36.799999
"2020-09-16",36.900002,38.900002,36.360001,38.299999,33232400,38.299999
"2020-09-17",37.689999,39.279999,37.139999,38.349998,31339700,38.349998
"2020-09-18",38.16,38.34,36.68,36.970001,32772800,36.970001
"2020-09-21",35.400002,35.470001,33.18,33.790001,29900900,33.790001
"2020-09-22",34.150002,34.650002,33.560001,34.07,16700600,34.07
"2020-09-23",34.279999,35.049999,33.049999,33.080002,21576900,33.080002
"2020-09-24",32.779999,33.400002,31.219999,32.740002,24638800,32.740002
"2020-09-25",32.560001,34.27,32.490002,34.200001,21461100,34.200001
"2020-09-28",35.32,36.900002,34.66,35.939999,34828100,35.939999
"2020-09-29",35.549999,35.610001,34.240002,34.509998,24979800,34.509998
"2020-09-30",34.950001,36.220001,34.540001,34.75,29441400,34.75
"2020-10-01",35.23,35.490002,34.57,35.18,18972200,35.18
"2020-10-02",33.360001,36.77,33.27,36.009998,35081000,36.009998
"2020-10-05",36.43,36.580002,35.419998,36.200001,18046400,36.200001
"2020-10-06",36.73,37.09,34.84,34.880001,28719000,34.880001
"2020-10-07",36.509998,37.220001,35.880001,36.380001,27677300,36.380001
"2020-10-08",37.16,37.689999,35.849998,37,28333500,37
"2020-10-09",37.049999,37.799999,36.27,37.119999,25311800,37.119999
"2020-10-12",36.700001,36.990002,36.259998,36.380001,20202600,36.380001
"2020-10-13",35.669998,35.950001,35.220001,35.259998,17303000,35.259998
"2020-10-14",35.259998,36.330002,35.169998,35.610001,14976500,35.610001
"2020-10-15",35.18,35.380001,33.639999,34.25,23652000,34.25
"2020-10-16",34.310001,34.580002,33.82,34.16,16210000,34.16
"2020-10-19",34.450001,36.549999,34.439999,35.5,33094400,35.5
"2020-10-20",36.16,36.59,35.200001,36.060001,22578100,36.060001
"2020-10-21",35.91,36.139999,35.209999,35.540001,16092700,35.540001
"2020-10-22",35.900002,37.450001,35.650002,37.240002,24747800,37.240002
"2020-10-23",37.099998,38.099998,36.52,38.009998,20690300,38.009998
"2020-10-26",37.369999,37.400002,34.669998,35.34,25924500,35.34
"2020-10-27",35.110001,35.650002,34.150002,34.169998,17594200,34.169998
"2020-10-28",33.110001,33.66,32.16,32.599998,21822900,32.599998
"2020-10-29",32.630001,33.75,32.43,33.57,17257400,33.57
"2020-10-30",33.150002,34.02,32.830002,33.860001,18783200,33.860001
"2020-11-02",34.080002,34.099998,32.950001,33.779999,13901000,33.779999
"2020-11-03",34.32,34.68,33.759998,34.02,16309000,34.02
"2020-11-04",34,34.25,32.959999,33.34,14812300,33.34
"2020-11-05",33.700001,35.459999,33.57,35.349998,16192100,35.349998
"2020-11-06",34.900002,35.150002,34.200001,34.68,13194100,34.68
"2020-11-09",41.900002,44.060001,39.130001,41.32,60942600,41.32
"2020-11-10",40.450001,41.630001,39.48,40.049999,26596600,40.049999
"2020-11-11",40.07,40.16,38.189999,38.509998,20044100,38.509998
"2020-11-12",37.450001,38.709999,36.560001,36.849998,23503200,36.849998
"2020-11-13",37.240002,39.099998,37.080002,38.990002,19977400,38.990002
"2020-11-16",42.18,42.779999,40.049999,41,28722700,41
"2020-11-17",40,41.099998,39.580002,40.599998,19661400,40.599998
"2020-11-18",41.490002,42.889999,41.049999,41.049999,22482000,41.049999
"2020-11-19",41,41.439999,40.189999,40.939999,18556300,40.939999
"2020-11-20",40.709999,40.970001,39.669998,39.900002,15604700,39.900002
"2020-11-23",40.169998,41.18,40.049999,40.93,21730000,40.93
"2020-11-24",42.709999,45,42.450001,44.959999,29934600,44.959999
"2020-11-25",44.490002,45.91,43.650002,45.639999,24250800,45.639999
"2020-11-27",46.200001,46.759998,45.139999,45.299999,14103900,45.299999
"2020-11-30",46.470001,46.5,44.200001,45.049999,23401500,45.049999
"2020-12-01",45.830002,46.57,45.23,45.32,18811700,45.32
"2020-12-02",45.099998,46.73,44.52,46.73,17745700,46.73
"2020-12-03",47.669998,50.970001,47.66,49.91,32545200,49.91
"2020-12-04",50.490002,51.310001,48.77,49.240002,26300600,49.240002
"2020-12-07",49.279999,50.349998,48.709999,49.200001,22364600,49.200001
"2020-12-08",49.02,50.400002,48.720001,49.040001,17797900,49.040001
"2020-12-09",49.84,50.09,46.73,48.02,23325100,48.02
"2020-12-10",46.740002,49.709999,46.599998,49.639999,19020500,49.639999
"2020-12-11",49.150002,49.889999,47.639999,48.360001,14770600,48.360001
"2020-12-14",49.599998,49.650002,46.700001,46.720001,15745000,46.720001
"2020-12-15",47.200001,47.560001,45.799999,47.459999,16803400,47.459999
"2020-12-16",46.5,46.91,45.549999,46,17369500,46
"2020-12-17",46.299999,46.400002,45.459999,45.880001,13785000,45.880001
"2020-12-18",45.75,45.950001,44.560001,44.740002,16333200,44.740002
"2020-12-21",43.349998,44.419998,42.630001,44.060001,21879100,44.060001
"2020-12-22",44.650002,44.790001,42.43,42.970001,16519200,42.970001
"2020-12-23",43.099998,44.689999,43.080002,44.110001,15284700,44.110001
"2020-12-24",44.400002,44.419998,43.009998,43.259998,7230600,43.259998
"2020-12-28",44.040001,44.630001,43.75,43.919998,13693200,43.919998
"2020-12-29",44.450001,44.650002,43.549999,43.740002,9927700,43.740002
"2020-12-30",43.639999,44.759998,43.459999,44.650002,9473300,44.650002
"2020-12-31",44.41,44.560001,43.110001,43.25,12684000,43.25
"2021-01-04",43.68,43.700001,41.43,41.630001,14710200,41.630001
"2021-01-05",41.580002,43.599998,41.5,43.400002,12294500,43.400002
"2021-01-06",43.599998,44.279999,42.860001,43.540001,12318900,43.540001
"2021-01-07",43.799999,44.84,43.610001,43.619999,9592900,43.619999
"2021-01-08",43.580002,44,43.02,43.290001,9215300,43.290001
"2021-01-11",42.669998,43.259998,42.25,42.700001,8973200,42.700001
"2021-01-12",42.810001,44.169998,42.459999,44.080002,9053100,44.080002
"2021-01-13",44.169998,44.639999,43.439999,44.43,11390200,44.43
"2021-01-14",45.32,46.799999,45.32,46.290001,16310500,46.290001
"2021-01-15",45.849998,45.98,43.880001,43.889999,13211500,43.889999
"2021-01-19",44.599998,44.900002,43.77,44.75,9706300,44.75
"2021-01-20",45.040001,45.650002,44.41,45.18,11661300,45.18
"2021-01-21",43.799999,43.98,41.720001,42.59,32158200,42.59
"2021-01-22",41.950001,42.290001,41.610001,42.139999,13545000,42.139999
"2021-01-25",41.540001,41.73,39.900002,40.380001,20281900,40.380001
"2021-01-26",40.799999,41.389999,40.560001,41.25,13388600,41.25
"2021-01-27",40.740002,41.650002,40.310001,40.91,15280000,40.91
"2021-01-28",42.830002,44.200001,41.619999,42.549999,22175000,42.549999
"2021-01-29",42.110001,42.5,39.77,39.990002,24192600,39.990002
"2021-02-01",40.349998,40.41,39.169998,39.939999,13143400,39.939999
"2021-02-02",40.630001,40.91,39.939999,40.830002,13118600,40.830002
"2021-02-03",41.02,42.200001,40.52,42.040001,15174800,42.040001
"2021-02-04",42.150002,42.610001,41.84,42.41,13633800,42.41
"2021-02-05",42.880001,42.939999,41.939999,42.139999,10764300,42.139999
"2021-02-08",42.5,44.639999,42.220001,44.349998,19794300,44.349998
"2021-02-09",44.060001,44.09,42.82,43.32,11967200,43.32
"2021-02-10",43.860001,44.220001,43.360001,43.779999,9772500,43.779999
"2021-02-11",43.639999,43.84,42.990002,43.439999,8478100,43.439999
"2021-02-12",43.110001,44.470001,42.900002,43.939999,8987500,43.939999
"2021-02-16",45.07,45.810001,44.560001,45.709999,13954900,45.709999
"2021-02-17",45.41,46.48,44.720001,46.080002,12821500,46.080002
"2021-02-18",45.200001,45.439999,44.299999,44.959999,10250400,44.959999
"2021-02-19",45.52,48.360001,45.439999,48.029999,21112000,48.029999
"2021-02-22",49.259998,51.82,48.349998,49.700001,27547900,49.700001
"2021-02-23",50.200001,51.18,46.959999,50.610001,20125000,50.610001
"2021-02-24",51.110001,55.869999,50.869999,54.959999,27482100,54.959999
"2021-02-25",54.849998,55,50.419998,51.779999,25950000,51.779999
"2021-02-26",51.509998,53.41,51.200001,52.68,18330200,52.68
"2021-03-01",55.439999,55.93,52.779999,53.310001,19500600,53.310001
"2021-03-02",53.66,54.049999,52.75,53.209999,12371000,53.209999
"2021-03-03",53.610001,55.200001,53.279999,54.57,18438900,54.57
"2021-03-04",54.639999,54.849998,49.950001,52.049999,19937500,52.049999
"2021-03-05",52.650002,52.73,46.560001,50.52,21503200,50.52
"2021-03-08",51.349998,54.330002,51.34,54.060001,17589000,54.060001
"2021-03-09",53.810001,54.16,51.799999,53.43,15292800,53.43
"2021-03-10",53.400002,54.369999,52.849998,53.919998,13438900,53.919998
"2021-03-11",54.299999,55.869999,53.369999,54.060001,17140800,54.060001
"2021-03-12",54,56.439999,53.610001,56.290001,19762500,56.290001
